name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
scfinals;Super Cup Finals (World);1993;Taito Corporation Japan;NO;-;YES;-;-
schaser;Space Chaser;1979;Taito;NO;-;YES;-;-
sci;Special Criminal Investigation (World set 1);1989;Taito Corporation Japan;NO;-;YES;-;-
scion;Scion;1984;Seibu Denshi;NO;-;YES;-;-
scobra;Super Cobra;1981;Konami;NO;-;YES;-;-
scontra;Super Contra;1988;Konami;NO;-;YES;-;-
scorpnmc;Scorpion (Moon Cresta hardware);19??;Dorneer;NO;-;YES;-;-
scramble;Scramble;1981;Konami;NO;-;YES;-;-
scregg;Scrambled Egg;1983;Technos;NO;-;YES;-;-
screwloo;Screw Loose (prototype);1983;Mylstar;NO;-;YES;-;-
scross;Stadium Cross (World);1992;Sega;NO;-;YES;-;-
scudhamm;Scud Hammer;1994;Jaleco;NO;-;YES;-;-
sdfight;SD Fighter (Korea);1996;SemiCom;NO;-;YES;-;-
sdgndmps;SD Gundam Psycho Salamander no Kyoui;1991;Banpresto / Bandai;NO;-;YES;-;-
sdgndmrb;SD Gundam Sangokushi Rainbow Tairiku Senki;1993;Banpresto;NO;-;YES;-;-
sdi;SDI - Strategic Defense Initiative;1987;Sega;NO;-;YES;-;-
sdodgeb;Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu;1996;Technos;NO;neogeo;YES;-;-
sdtennis;Super Doubles Tennis;1983;Data East Corporation;NO;-;YES;-;-
sdungeon;Space Dungeon;1981;Taito America Corporation;NO;-;YES;-;-
seabass;Sea Bass Fishing;1998;A Wave inc. (Able license);NO;stvbios;YES;-;-
searchar;SAR - Search And Rescue (World);1989;SNK;NO;-;YES;-;-
seawolf;Sea Wolf;1976;Midway;NO;-;YES;-;-
seawolf2;Sea Wolf II;1978;Midway;NO;-;YES;-;seawolf
secolove;Second Love (Japan 861201);1986;Nichibutsu;NO;-;YES;-;-
sectionz;Section Z (set 1);1985;Capcom;NO;-;YES;-;-
seganinj;Sega Ninja;1985;Sega;NO;-;YES;-;-
seicross;Seicross;1984;Nichibutsu + Alice;NO;-;YES;-;-
seiha;Seiha (Japan 870725);1987;Nichibutsu;NO;-;YES;-;-
selfeena;Sel Feena;1991;East Technology;NO;-;YES;-;-
sengekis;Sengeki Striker (Asia);1997;Kaneko / Warashi;NO;skns;YES;-;-
sengokmj;Sengoku Mahjong (Japan);1991;Sigma;NO;-;YES;-;-
sengoku;Sengoku / Sengoku Denshou (set 1);1991;SNK;NO;neogeo;YES;-;-
sengoku2;Sengoku 2 / Sengoku Denshou 2;1993;SNK;NO;neogeo;YES;-;-
sengoku3;Sengoku 3;2001;Noise Factory;NO;neogeo;YES;-;-
senjyo;Senjyo;1983;Tehkan;NO;-;YES;-;-
senknow;Sen-Know (Japan);1999;Kaneko / Kouyousha;NO;skns;YES;-;-
sentetst;Sente Diagnostic Cartridge;1984;Bally/Sente;NO;-;YES;-;-
sexyparo;Sexy Parodius (ver JAA);1996;Konami;NO;konamigx;YES;-;-
sf1;Street Fighter (World);1987;Capcom;NO;-;YES;-;-
sf2;Street Fighter II - The World Warrior (World 910522);1991;Capcom;NO;-;YES;-;-
sf2ce;Street Fighter II' - Champion Edition (World 920313);1992;Capcom;NO;-;YES;-;sf2
sfa;Street Fighter Alpha: Warriors' Dreams (Euro 950727);1995;Capcom;NO;-;YES;-;-
sfa2;Street Fighter Alpha 2 (USA 960306);1996;Capcom;NO;-;YES;-;-
sfa3;Street Fighter Alpha 3 (USA 980904);1998;Capcom;NO;-;YES;-;-
sfchamp;Super Football Champ (JAPAN);1995;Taito;NO;taitofx1;YES;-;-
sfex;Street Fighter EX (ASIA 961219);1996;Capcom/Arika;NO;cpzn1;YES;-;-
sfex2;Street Fighter EX 2 (JAPAN 980312);1998;Capcom/Arika;NO;cpzn2;YES;-;-
sfexp;Street Fighter EX Plus (USA 970311);1997;Capcom/Arika;NO;cpzn1;YES;-;-
sfish2;Sport Fishing 2;1995;Sega;NO;-;YES;-;-
sflush;Straight Flush;1979;Taito;NO;-;YES;-;-
sfootbal;Street Football;1986;Bally/Sente;NO;-;YES;-;-
sfposeid;Sea Fighter Poseidon;1984;Taito Corporation;NO;-;YES;-;-
sfrush;San Francisco Rush;1996;Atari Games;NO;-;YES;-;-
sftm;Street Fighter - The Movie (v1.12);1995;Capcom/Incredible Technologies;NO;-;YES;-;-
sfx;SF-X;1983;Nichibutsu;NO;-;YES;-;-
sg2j;Star Gladiator 2 (JAPAN 980316);1998;Capcom;NO;cpzn2;YES;-;-
sgemf;Super Gem Fighter Mini Mix (USA 970904);1997;Capcom;NO;-;YES;-;-
sgladiat;Gladiator 1984;1984;SNK;NO;-;YES;-;-
sgmast;Super Masters Golf;????;Sega;NO;-;YES;-;-
sgunner;Steel Gunner;1990;Namco;NO;-;YES;-;-
sgunner2;Steel Gunner 2 (US);1991;Namco;NO;-;YES;-;-
shackled;Shackled (US);1986;Data East USA;NO;-;YES;-;-
shadfrce;Shadow Force (US Version 2);1993;Technos Japan;NO;-;YES;-;-
shadowld;Shadow Land;1987;Namco;NO;-;YES;-;-
shadoww;Shadow Warriors (World set 1);1988;Tecmo;NO;-;YES;-;-
shangha2;Shanghai II (Japan);1989;Sunsoft;NO;-;YES;-;-
shangha3;Shanghai III (Japan);1993;Sunsoft;NO;-;YES;-;-
shanghai;Shanghai (Japan);1988;Sunsoft;NO;-;YES;-;-
shangkid;Shanghai Kid;1985;Taiyo (Data East license);NO;-;YES;-;-
shangon;Super Hang-On;1992;Sega;NO;-;YES;-;-
shanhigw;Shanghai - The Great Wall - Shanghai Triple Threat;1995;Sunsoft / Activision;NO;stvbios;YES;-;-
sharkatt;Shark Attack;1980;Pacific Novelty;NO;-;YES;-;-
sharrier;Space Harrier;1985;Sega;NO;-;YES;-;-
shdancer;Shadow Dancer (US);1989;Sega;NO;-;YES;-;-
sheriff;Sheriff;1979;Nintendo;NO;-;YES;-;-
shienryu;Shienryu;1997;Warashi;NO;stvbios;YES;-;-
shimpact;Super High Impact (rev LA1 09-30-91);1991;Midway;NO;-;YES;-;-
shinobi;Shinobi (set 1);1987;Sega;NO;-;YES;-;-
shippumd;Shippu Mahou Daisakusen (Japan);1994;Raizing / Eighting;NO;-;YES;-;-
shocking;Shocking;1997;Yun Sung;NO;-;YES;-;-
shocktr2;Shock Troopers - 2nd Squad;1998;Saurus;NO;neogeo;YES;-;-
shocktro;Shock Troopers (set 1);1997;Saurus;NO;neogeo;YES;-;-
shogwarr;Shogun Warriors;1992;Kaneko;NO;-;YES;-;-
shollow;Satan's Hollow (set 1);1981;Bally Midway;NO;-;YES;-;-
shootbul;Shoot the Bull;1985;Bally Midway;NO;-;YES;-;-
shootgal;Shooting Gallery;1984;Seatongrove Ltd (Zaccaria licence);NO;-;YES;-;-
shootout;Shoot Out (US);1985;Data East USA;NO;-;YES;-;-
shougi;Shougi;198?;Alpha Denshi;NO;-;YES;-;-
showdown;Showdown (version 5.0);1988;Exidy;NO;-;YES;-;-
shrike;Shrike Avenger (prototype);1986;Bally/Sente;NO;-;YES;-;-
shtngmst;Shooting Master;1985;Sega;NO;-;YES;-;-
shtrider;Shot Rider;1984;Seibu Kaihatsu (Sigma license);NO;-;YES;-;-
shuffle;Shuffleboard;1978;Midway;NO;-;YES;-;-
shufshot;Shuffleshot (v1.39);1997;Strata/Incredible Technologies;NO;-;YES;-;-
shuuz;Shuuz (version 8.0);1990;Atari Games;NO;-;YES;-;-
sia2650;Super Invader Attack;1978;Zaccaria/Zelco;NO;-;YES;-;-
sidearms;Side Arms - Hyper Dyne (World);1986;Capcom;NO;-;YES;-;-
sidepckt;Side Pocket (World);1986;Data East Corporation;NO;-;YES;-;-
sidetrac;Side Track;1979;Exidy;NO;-;YES;-;targ
silentd;Silent Dragon (World);1992;Taito Corporation Japan;NO;-;YES;-;-
silkroad;The Legend of Silkroad;1999;Unico;NO;-;YES;-;-
silkworm;Silk Worm (set 1);1988;Tecmo;NO;-;YES;-;-
simpsons;The Simpsons (4 Players);1991;Konami;NO;-;YES;-;-
sindbadm;Sindbad Mystery;1983;Sega;NO;-;YES;-;-
sinistar;Sinistar (revision 3);1982;Williams;NO;-;YES;-;-
skns;Super Kaneko Nova System BIOS;1996;Kaneko;NO;-;YES;-;-
skullfng;Skull Fang (Europe 1.13);1996;Data East Corporation;NO;-;YES;-;-
skullxbo;Skull and Crossbones (rev 5);1989;Atari Games;NO;-;YES;-;-
skyadvnt;Sky Adventure (World);1989;Alpha Denshi Co.;NO;-;YES;-;-
skyalert;Sky Alert;1992;Metro;NO;-;YES;-;-
skyarmy;Sky Army;1982;Shoei;NO;-;YES;-;-
skybase;Sky Base;1982;Omori Electric Co., Ltd.;NO;-;YES;-;-
skybump;Sky Bumper;1982;Venture Line;NO;-;YES;-;-
skychut;Sky Chuter;1980;Irem;NO;-;YES;-;-
skydiver;Sky Diver;1978;Atari;NO;-;YES;-;-
skyfox;Sky Fox;1987;Jaleco (Nichibutsu USA license);NO;-;YES;-;-
skykid;Sky Kid (New Ver.);1985;Namco;NO;-;YES;-;-
skykiddx;Sky Kid Deluxe (set 1);1986;Namco;NO;-;YES;-;-
skylancr;Sky Lancer;1983;Orca (Esco Trading Co license);NO;-;YES;-;-
skyraid;Sky Raider;1978;Atari;NO;-;YES;-;-
skyskipr;Sky Skipper;1981;Nintendo;NO;-;YES;-;-
skysmash;Sky Smasher;1990;Nihon System;NO;-;YES;-;-
skysoldr;Sky Soldiers (US);1988;[Alpha Denshi Co.] (SNK of America/Romstar license);NO;-;YES;-;-
slammast;Saturday Night Slam Masters (World 930713);1993;Capcom;NO;-;YES;-;-
slapfigh;Slap Fight;1986;Taito;NO;-;YES;-;-
slapshot;Slap Shot (Japan);1994;Taito Corporation;NO;-;YES;-;-
slapshtr;Slap Shooter;1986;Sega;NO;-;YES;-;-
sleague;Super Major League (US);1995;Sega;NO;stvbios;YES;-;-
slikshot;Slick Shot (V2.2);1990;Grand Products/Incredible Technologies;NO;-;YES;-;-
slipstrm;Slipstream;1995;Capcom;NO;-;YES;-;-
slither;Slither (set 1);1982;Century II;NO;-;YES;-;-
slyspy;Sly Spy (US revision 3);1989;Data East USA;NO;-;YES;-;-
smashtv;Smash T.V. (rev 8.00);1990;Williams;NO;-;YES;-;-
smgolf;Vs. Stroke and Match Golf (Men Version);1984;Nintendo;NO;-;YES;-;-
snakepit;Snake Pit;1984;Bally/Sente;NO;-;YES;-;-
snakjack;Snacks'n Jaxson;1984;Bally/Sente;NO;-;YES;-;-
snapjack;Snap Jack;1982;Universal;NO;-;YES;-;-
snapper;Snapper (Korea);1990;Philko;NO;-;YES;-;-
sncwgltd;Sonic Wings Limited (JAPAN);1996;Video System;NO;-;YES;-;-
snowboar;Snow Board Championship (set 1);1996;Gaelco;NO;-;YES;-;-
snowbro2;Snow Bros. 2 - With New Elves - Otenki Paradise;1994;[Toaplan] Hanafram;NO;-;YES;-;-
snowbro3;Snow Brothers 3 - Magical Adventure;2002;Syrmex;NO;-;YES;-;-
snowbros;Snow Bros. - Nick & Tom (set 1);1990;Toaplan;NO;-;YES;-;-
socbrawl;Soccer Brawl;1991;SNK;NO;neogeo;YES;-;-
soccer;Atari Soccer;1980;Atari;NO;-;YES;-;-
soccerss;Soccer Superstars (ver JAA);1994;Konami;NO;konamigx;YES;-;-
sokonuke;Sokonuke Taisen Game (Japan);1995;Sammy Industries;NO;-;YES;-;-
sokyugrt;Soukyugurentai - Terra Diver;1996;Raizing;NO;stvbios;YES;-;-
solarfox;Solar Fox;1981;Bally Midway;NO;-;YES;-;-
solarq;Solar Quest;1981;Cinematronics;NO;-;YES;-;-
soldamj;Soldam (Japan);1992;Jaleco;NO;-;YES;-;-
soldivid;Sol Divide - The Sword Of Darkness;1997;Psikyo;NO;-;YES;-;-
solfigtr;Solitary Fighter (World);1991;Taito Corporation Japan;NO;-;YES;-;-
solomon;Solomon's Key (Japan);1986;Tecmo;NO;-;YES;-;-
solvalou;Solvalou (Japan);1991;Namco;NO;-;YES;-;-
sonic;Segasonic the Hedgehog (Japan rev. C);1992;Sega;NO;-;YES;-;-
sonicbom;Sonic Boom;1987;Sega;NO;-;YES;-;-
sonicwi2;Aero Fighters 2 / Sonic Wings 2;1994;Video System Co.;NO;neogeo;YES;-;-
sonicwi3;Aero Fighters 3 / Sonic Wings 3;1995;Video System Co.;NO;neogeo;YES;-;-
sonofphx;Son of Phoenix;1985;Associated Overseas MFR, Inc;NO;-;YES;-;-
sonson;Son Son;1984;Capcom;NO;-;YES;-;-
sos;SOS;1980;Namco;NO;-;YES;-;-
sotsugyo;Sotsugyo Shousho;1995;Mitchell (Atlus license);NO;-;YES;-;-
soulclbr;Soul Calibur (SOC1-VER.A);1998;Namco;NO;-;YES;-;-
souledge;Soul Edge Ver. II (SO4-VER.C);1996;Namco;NO;-;YES;-;-
spacbeam;Space Beam;1979;Irem;NO;-;YES;-;-
spacduel;Space Duel;1980;Atari;NO;-;YES;-;-
spacecr;Space Cruiser;1981;Taito Corporation;NO;-;YES;-;-
spacedx;Space Invaders DX (US) v2.1;1994;Taito Corporation;NO;-;YES;-;-
spacefb;Space Firebird (Nintendo);1980;Nintendo;NO;-;YES;-;-
spacefev;Space Fever (New Ver);1979;Nintendo;NO;-;YES;-;-
spacefrt;Space Fortress;1981;Century Electronics;NO;cvs;YES;-;-
spacegun;Space Gun (World);1990;Taito Corporation Japan;NO;-;YES;-;-
spaceint;Space Intruder;1980;Shoei;NO;-;YES;-;invaders
spacelnc;Space Launcher;1979;Nintendo;NO;-;YES;-;-
spaceod;Space Odyssey;1981;Sega;NO;-;YES;-;-
spaceskr;Space Seeker;1981;Taito Corporation;NO;-;YES;-;-
spacetrk;Space Trek (upright);1980;Sega;NO;-;YES;-;-
spacewar;Space Wars;1978;Cinematronics;NO;-;YES;-;-
spacezap;Space Zap;1980;Midway;NO;-;YES;-;-
spacfury;Space Fury (revision C);1981;Sega;NO;-;YES;-;-
spang;Super Pang (World);1990;Mitchell;NO;-;YES;-;-
sparkman;Spark Man (v 2.0);1989;SunA;NO;-;YES;-;-
sparkz;Sparkz (prototype);1992;Atari Games;NO;-;YES;-;-
spatter;Spatter;1984;Sega;NO;-;YES;-;-
spbactn;Super Pinball Action (US);1991;Tecmo;NO;-;YES;-;-
spcenctr;Space Encounters;1980;Midway;NO;-;YES;-;-
spcforce;Space Force;1980;Venture Line;NO;-;YES;-;-
spcfrcii;Special Forces II;1985;Senko Industries (Magic Eletronics Inc. licence);NO;-;YES;-;-
spcinv95;Space Invaders '95 - Attack Of The Lunar Loonies (World);1995;Taito Corporation Japan;NO;-;YES;-;-
spcking2;Space King 2;1979;Konami;NO;-;YES;-;invaders
spclaser;Space Laser;1980;GamePlan (Taito);NO;-;YES;-;invaders
spclforc;Special Forces;1985;Senko Industries (Magic Eletronics Inc. licence);NO;-;YES;-;-
spclords;Space Lords;1992;Atari Games;NO;-;YES;-;-
spcpostn;Space Position (Japan);1986;Sega / Nasco;NO;-;YES;-;-
spdball;Speed Ball (prototype);1985;Williams;NO;-;YES;-;-
spdbuggy;Speed Buggy;1986;Tatsumi;NO;-;YES;-;-
spdcoin;Speed Coin (prototype);1984;Stern;NO;-;YES;-;-
spdodgeb;Super Dodge Ball (US);1987;Technos;NO;-;YES;-;-
speakres;Speak and Rescue;1980;Sun Electronics;NO;-;YES;-;-
spec2k;Spectrum 2000 (Euro);2000;Yonatech;NO;-;YES;-;-
spectar;Spectar (revision 3);1980;Exidy;NO;-;YES;-;targ
speedatk;Speed Attack!;1984;Seta Kikaku Corp.;NO;-;YES;-;-
speedbal;Speed Ball;1987;Tecfri;NO;-;YES;-;-
speedfrk;Speed Freak;1979;Vectorbeam;NO;-;YES;-;-
speedspn;Speed Spin;1994;TCH;NO;-;YES;-;-
spelunk2;Spelunker II;1986;Irem (licensed from Broderbund);NO;-;YES;-;tr606drumkit
spelunkr;Spelunker;1985;Irem (licensed from Broderbund);NO;-;YES;-;tr606drumkit
spf2t;Super Puzzle Fighter 2 Turbo (USA 960620);1996;Capcom;NO;-;YES;-;-
spiders;Spiders (set 1);1981;Sigma Enterprises Inc.;NO;-;YES;-;-
spidey;Spider-Man: The Videogame (US);1991;Sega;NO;-;YES;-;-
spiker;Spiker;1986;Bally/Sente;NO;-;YES;-;-
spinlbrk;Spinal Breakers (World);1990;V-System Co.;NO;-;YES;-;-
spinmast;Spin Master / Miracle Adventure;1993;Data East Corporation;NO;neogeo;YES;-;-
splash;Splash! (Ver. 1.2 World);1992;Gaelco;NO;-;YES;-;-
splat;Splat!;1982;Williams;NO;-;YES;-;-
splatter;Splatter House (Japan);1988;Namco;NO;-;YES;-;-
splndrbt;Splendor Blast;1985;Alpha Denshi Co.;NO;-;YES;-;-
spnchout;Super Punch-Out!!;1984;Nintendo;NO;-;YES;-;-
sprcros2;Super Cross 2 (Japan);1986;GM Shoji;NO;-;YES;-;-
springer;Springer;1982;Orca;NO;-;YES;-;-
sprint1;Sprint 1;1978;Atari;NO;-;YES;-;-
sprint4;Sprint 4 (set 1);1977;Atari;NO;-;YES;-;-
sprint8;Sprint 8;1977;Atari;NO;-;YES;-;-
spy;S.P.Y. - Special Project Y (World ver. N);1989;Konami;NO;-;YES;-;-
spyhunt;Spy Hunter;1983;Bally Midway;NO;-;YES;-;-
spyhunt2;Spy Hunter 2 (rev 2);1987;Bally Midway;NO;-;YES;-;-
sqbert;Faster, Harder, More Challenging Q*bert (prototype);1983;Mylstar;NO;-;YES;-;qbert
squash;Squash;1992;Gaelco;NO;-;YES;-;-
sraider;Space Raider;1982;Universal;NO;-;YES;-;-
srdarwin;Super Real Darwin (World);1987;Data East Corporation;NO;-;YES;-;-
srdmissn;S.R.D. Mission;1986;Taito Corporation;NO;-;YES;-;-
srmp2;Super Real Mahjong Part 2 (Japan);1987;Seta;NO;-;YES;-;-
srmp3;Super Real Mahjong Part 3 (Japan);1988;Seta;NO;-;YES;-;-
srmp4;Super Real Mahjong PIV (Japan);1993;Seta;NO;-;YES;-;-
srmp7;Super Real Mahjong P7 (Japan);1997;Seta;NO;-;YES;-;-
srumbler;The Speed Rumbler (set 1);1986;Capcom;NO;-;YES;-;-
ssf2;Super Street Fighter 2: The New Challengers (World 930911);1993;Capcom;NO;-;YES;-;-
sshangha;Super Shanghai Dragon's Eye (Japan);1992;Hot-B.;NO;-;YES;-;-
sshooter;Sharpshooter (Rev 1.7);1998;PandP Marketing;NO;-;YES;-;-
ssi;Super Space Invaders '91 (World);1990;Taito Corporation Japan;NO;-;YES;-;-
ssideki;Super Sidekicks / Tokuten Ou;1992;SNK;NO;neogeo;YES;-;-
ssideki2;Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - Real Fight Football;1994;SNK;NO;neogeo;YES;-;-
ssideki3;Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikoue no michi;1995;SNK;NO;neogeo;YES;-;-
ssideki4;Ultimate 11 - The SNK Football Championship / Tokuten Ou - Honoo no Libero, The;1996;SNK;NO;neogeo;YES;-;-
sslam;Super Slam (set 1);1993;Playmark;NO;-;YES;-;-
ssmissin;S.S. Mission;1992;Comad;NO;-;YES;-;-
ssoldier;Superior Soldiers (US);1993;Irem America;NO;-;YES;-;-
ssonicbr;SegaSonic Bros (Japan, prototype);1992;Sega;NO;-;YES;-;-
ssozumo;Syusse Oozumou (Japan);1984;Technos;NO;-;YES;-;-
sspacaho;Space Attack - Head On;1979;Sega;NO;-;YES;-;-
sspaceat;Space Attack (upright);1979;Sega;NO;-;YES;-;-
sspeedr;Super Speed Race;1979;Midway;NO;-;YES;-;-
sspirits;Scramble Spirits;????;Sega;NO;-;YES;-;-
ssprint;Super Sprint (rev 4);1986;Atari Games;NO;-;YES;-;-
ssriders;Sunset Riders (World 4 Players ver. EAC);1991;Konami;NO;-;YES;-;-
ssrj;Super Speed Race Junior (Japan);1985;Taito Corporation;NO;-;YES;-;-
sss;Steep Slope Sliders;1998;Victor / Cave / Capcom;NO;stvbios;YES;-;-
sstingry;Super Stingray;1986;Alpha Denshi Co.;NO;-;YES;-;-
sstrangr;Space Stranger;1978;Yachiyo Electronics, Ltd.;NO;-;YES;-;invaders
sstrike;Super Strike Bowling;1990;Strata/Incredible Technologies;NO;-;YES;-;-
sstrngr2;Space Stranger 2;1979;Yachiyo Electronics, Ltd.;NO;-;YES;-;invaders
stactics;Space Tactics;1981;Sega;NO;-;YES;-;-
stadhero;Stadium Hero (Japan);1988;Data East Corporation;NO;-;YES;-;-
stagger1;Stagger I (Japan);1998;Afega;NO;-;YES;-;-
stakwin;Stakes Winner / Stakes Winner - GI kinzen seihae no michi;1995;Saurus;NO;neogeo;YES;-;-
stakwin2;Stakes Winner 2;1996;Saurus;NO;neogeo;YES;-;-
starblad;Starblade;1991;Namco;NO;-;YES;-;-
starcas;Star Castle (version 3);1980;Cinematronics;NO;-;YES;-;-
starcrus;Star Cruiser;1977;RamTek;NO;-;YES;-;-
starfigh;Star Fighter (v1);1990;SunA;NO;-;YES;-;-
starfir2;Star Fire 2;1979;Exidy;NO;-;YES;-;-
starfire;Star Fire (set 1);1979;Exidy;NO;-;YES;-;-
starforc;Star Force;1984;Tehkan;NO;-;YES;-;-
stargate;Stargate;1981;Williams;NO;-;YES;-;-
starglad;Star Gladiator (USA 960627);1996;Capcom/;NO;cpzn1;YES;-;-
stargrds;Star Guards;1987;Bally Midway;NO;-;YES;-;-
starhawk;Star Hawk;1981;Cinematronics;NO;-;YES;-;-
starjack;Star Jacker (Sega);1983;Sega;NO;-;YES;-;-
starlstr;Vs. Star Luster;1985;Namco;NO;-;YES;-;-
starshp1;Starship 1;1977;Atari;NO;-;YES;-;-
starswep;Star Sweep (STP1-VER.A);1997;Axela/Namco;NO;-;YES;-;-
startrek;Star Trek;1982;Sega;NO;-;YES;-;-
starwars;Star Wars (rev 2);1983;Atari;NO;-;YES;-;-
statriv2;Triv Two;1984;Status Games;NO;-;YES;-;-
stdragon;Saint Dragon;1989;Jaleco;NO;-;YES;-;-
steeltal;Steel Talons (rev 2);1991;Atari Games;NO;-;YES;-;-
steelwkr;Steel Worker;1980;Taito;NO;-;YES;-;invaders
stg;Strike Gunner S.T.G;1991;Athena / Tecmo;NO;-;YES;-;-
stinger;Stinger;1983;Seibu Denshi;NO;-;YES;-;-
stkclmns;Stack Columns (Japan);1994;Sega;NO;-;YES;-;-
stlforce;Steel Force;1994;Electronic Devices Italy / Ecogames S.L. Spain;NO;-;YES;-;-
stmblade;Storm Blade (US);1996;Visco;NO;-;YES;-;-
stocker;Stocker;1984;Bally/Sente;NO;-;YES;-;-
stoffy;Super Toffy;1994;Midas (Unico license);NO;-;YES;-;-
stompin;Stompin';1986;Bally/Sente;NO;-;YES;-;-
stonebal;Stone Ball (4 Players);1994;Art and Magic;NO;-;YES;-;-
strahl;Koutetsu Yousai Strahl (Japan set 1);1992;UPL;NO;-;YES;-;-
stratab;Strata Bowling (V3);1990;Strata/Incredible Technologies;NO;-;YES;-;-
stratgyx;Strategy X;1981;Konami;NO;-;YES;-;-
stratof;Raiga - Strato Fighter (US);1991;Tecmo;NO;-;YES;-;-
streakng;Streaking;1981;Shoei;NO;-;YES;-;-
streetsm;Street Smart (US version 2);1989;SNK;NO;-;YES;-;-
strhoop;Street Hoop / Street Slam / Dunk Dream;1994;Data East Corporation;NO;neogeo;YES;-;-
strider;Strider (US set 1);1989;Capcom;NO;-;YES;-;-
strider2;Strider 2 (USA 991213);1999;Capcom;NO;cpzn2;YES;-;-
strkforc;Strike Force (rev 1 02-25-91);1991;Midway;NO;-;YES;-;-
strkzone;Strike Zone Baseball;1988;Leland Corp.;NO;-;YES;-;-
strnskil;Strength and Skill;1984;Sun Electronics;NO;-;YES;-;-
strtheat;Street Heat - Cardinal Amusements;1985;Epos Corporation;NO;-;YES;-;dkongjr
strvmstr;Super Trivia Master;1986;Enerdyne Technologies Inc.;NO;-;YES;-;-
stunrun;S.T.U.N. Runner (rev 6);1989;Atari Games;NO;-;YES;-;-
stvbios;ST-V Bios;1996;Sega;NO;-;YES;-;-
subroc3d;Subroc-3D;1982;Sega;NO;-;YES;-;-
subs;Subs;1977;Atari;NO;-;YES;-;-
sucasino;Super Casino;1984;Data Amusement;NO;-;YES;-;-
suikoenb;Suikoenbu;1995;Data East;NO;stvbios;YES;-;-
sundance;Sundance;1979;Cinematronics;NO;-;YES;-;-
supbtime;Super Burger Time (World);1990;Data East Corporation;NO;-;YES;-;-
supdrapo;Super Draw Poker;1983;Stern;NO;-;YES;-;-
superbik;Superbike;1983;Century Electronics;NO;cvs;YES;-;-
superbon;Agent Super Bond (Super Cobra conversion);1985;Signatron USA;NO;-;YES;-;-
superbug;Super Bug;1977;Atari;NO;-;YES;-;-
superchs;Super Chase - Criminal Termination (US);1992;Taito America Corporation;NO;-;YES;-;-
superman;Superman;1988;Taito Corporation;NO;-;YES;-;-
superpac;Super Pac-Man;1982;Namco;NO;-;YES;-;-
superqix;Super Qix;1987;Taito;NO;-;YES;-;-
superspy;The Super Spy;1990;SNK;NO;neogeo;YES;-;-
supertnk;Super Tank;1981;Video Games GmbH;NO;-;YES;-;-
supertr2;Super Triv II;1986;Status Games;NO;-;YES;-;-
superx;Super-X (NTC);1994;NTC;NO;-;YES;-;-
suprglob;Super Glob;1983;Epos Corporation;NO;-;YES;-;-
suprleag;Super League;19??;Sega;NO;-;YES;-;-
suprloco;Super Locomotive;1982;Sega;NO;-;YES;-;-
suprmrio;Vs. Super Mario Bros.;1986;Nintendo;NO;-;YES;-;-
suprridr;Super Rider;1983;Venture Line (Taito Corporation license);NO;-;YES;-;-
suprslam;Super Slams;1995;Banpresto / Toei Animation;NO;-;YES;-;-
suprtrio;Super Trio;1994;Gameace;NO;-;YES;-;-
supxevs;Vs. Super Xevious;1986;Namco;NO;-;YES;-;-
surpratk;Surprise Attack (Japan ver. M);1990;Konami;NO;-;YES;-;-
survarts;Survival Arts (USA);1993;American Sammy;NO;-;YES;-;-
survival;Survival;1982;Rock-ola;NO;-;YES;-;-
suzuk8h2;Suzuka 8 Hours 2 (Japan);1993;Namco;NO;-;YES;-;-
suzuka8h;Suzuka 8 Hours (World[Q]);1992;Namco;NO;-;YES;-;-
suzume;Watashiha Suzumechan (Japan);1986;Dyna Electronics;NO;-;YES;-;-
svc;SvC Chaos - SNK vs Capcom (MVS);2003;Playmore;NO;neogeo;YES;-;-
svcpcb;SvC Chaos - SNK vs Capcom (JAMMA PCB);2003;Playmore;NO;-;YES;-;-
svf;Super Visual Football - European Sega Cup;1994;Sega;NO;-;YES;-;-
svolley;Super Volleyball (Japan);1989;V-System Co.;NO;-;YES;-;-
swat;SWAT;1984;Coreland / Sega;NO;-;YES;-;-
swatpolc;SWAT Police;2001;ESD;NO;-;YES;-;-
swcourt;Super World Court (Japan);1992;Namco;NO;-;YES;-;-
swimmer;Swimmer (set 1);1982;Tehkan;NO;-;YES;-;-
sws92;Super World Stadium '92 (Japan);1992;Namco;NO;-;YES;-;-
sws93;Super World Stadium '93 (Japan);1993;Namco;NO;-;YES;-;-
sws95;Super World Stadium '95 (Japan);1995;Namco;NO;-;YES;-;-
sws96;Super World Stadium '96 (Japan);1996;Namco;NO;-;YES;-;-
sws97;Super World Stadium '97 (Japan);1997;Namco;NO;-;YES;-;-
sws99;Super World Stadium '99 (SS91-VER.A);1999;Namco;NO;-;YES;-;-
sxyreact;Pachinko Sexy Reaction (Japan);1998;Sammy;NO;-;YES;-;-
syvalion;Syvalion (Japan);1988;Taito Corporation;NO;-;YES;-;-
szaxxon;Super Zaxxon;1982;Sega;NO;-;YES;-;zaxxon
tacscan;Tac-Scan;1982;Sega;NO;-;YES;-;-
