name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
pspikes2;Power Spikes II (NGM-068);1994;Video System Co.;NO;neogeo;YES;-;-;
psurge;Power Surge;1988;Vision Electronics;NO;-;YES;-;-;
pubball;Power Up Baseball (prototype);1996;Midway / Incredible Technologies;NO;-;YES;-;-;
pwheelsj;Power Wheels (Japan);1991;Taito Corporation;YES;dblaxle;NO;dblaxle;-;
pgearr1;Powered Gear - strategic variant armor equipment (940916 Japan);1994;Capcom;YES;armwar;NO;armwar;-;
pgear;Powered Gear - strategic variant armor equipment (941024 Japan);1994;Capcom;YES;armwar;NO;armwar;-;
preisle2;Prehistoric Isle 2;1999;Yumekobo;NO;neogeo;YES;-;-;
prehislek;Prehistoric Isle in 1930 (Korea);1989;SNK (Victor license);YES;prehisle;NO;prehisle;-;
prehisleu;Prehistoric Isle in 1930 (US);1989;SNK of America;YES;prehisle;NO;prehisle;-;
prehisleb;Prehistoric Isle in 1930 (World, bootleg);1989;bootleg;YES;prehisle;NO;prehisle;-;
prehisle;Prehistoric Isle in 1930 (World, set 1);1989;SNK;NO;-;YES;-;-;
prehislea;Prehistoric Isle in 1930 (World, set 2);1989;SNK;YES;prehisle;NO;prehisle;-;
sailormnjee;Pretty Soldier Sailor Moon (Enhanced Edition v5 Final, Hack);2019-12-29;Hack;YES;sailormn;NO;sailormn;-;
sailormnffj;Pretty Soldier Sailor Moon (Fighting For Justice, Hack);2022;Zombie Master;YES;sailormn;NO;sailormn;-;
sailormnrot;Pretty Soldier Sailor Moon (Reign of Terror, Hack);2022;Zombie Master;YES;sailormn;NO;sailormn;-;
sailormno;Pretty Soldier Sailor Moon (ver. 95/03/21, Europe);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnoh;Pretty Soldier Sailor Moon (ver. 95/03/21, Hong Kong);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnoj;Pretty Soldier Sailor Moon (ver. 95/03/21, Japan);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnok;Pretty Soldier Sailor Moon (ver. 95/03/21, Korea);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnot;Pretty Soldier Sailor Moon (ver. 95/03/21, Taiwan);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnou;Pretty Soldier Sailor Moon (ver. 95/03/21, USA);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnn;Pretty Soldier Sailor Moon (ver. 95/03/22, Europe);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnnh;Pretty Soldier Sailor Moon (ver. 95/03/22, Hong Kong);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnnj;Pretty Soldier Sailor Moon (ver. 95/03/22, Japan);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnnk;Pretty Soldier Sailor Moon (ver. 95/03/22, Korea);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnnt;Pretty Soldier Sailor Moon (ver. 95/03/22, Taiwan);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnnu;Pretty Soldier Sailor Moon (ver. 95/03/22, USA);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormn;Pretty Soldier Sailor Moon (ver. 95/03/22B, Europe);1995;BanPresto / Gazelle;NO;-;YES;-;-;
sailormnh;Pretty Soldier Sailor Moon (ver. 95/03/22B, Hong Kong);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnj;Pretty Soldier Sailor Moon (ver. 95/03/22B, Japan);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnk;Pretty Soldier Sailor Moon (ver. 95/03/22B, Korea);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnt;Pretty Soldier Sailor Moon (ver. 95/03/22B, Taiwan);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
sailormnu;Pretty Soldier Sailor Moon (ver. 95/03/22B, USA);1995;BanPresto / Gazelle;YES;sailormn;NO;sailormn;-;
prmtmfgt;Prime Time Fighter (Ver 2.1A 1993/05/21) (New Version);1993;Taito America Corporation;YES;trstar;NO;trstar;-;
prmtmfgto;Prime Time Fighter (Ver 2.1A 1993/05/21) (Old Version);1993;Taito America Corporation;YES;trstar;NO;trstar;-;
primella;Primella;1994;Dooyong (NTC license);YES;gundl94;NO;gundl94;-;
neoprimo;Primo Demo;2013;iocerom.com;NO;neogeo;YES;-;-;
cprobowl;Pro Bowling (DECO Cassette) (US);1983;Data East Corporation;NO;decocass;YES;-;-;
cpsoccerj;Pro Soccer (DECO Cassette) (Japan);1983;Data East Corporation;YES;cpsoccer;NO;cpsoccer;-;
cpsoccer;Pro Soccer (DECO Cassette) (US);1983;Data East Corporation;NO;decocass;YES;-;-;
cptennisj;Pro Tennis (DECO Cassette) (Japan);1982;Data East Corporation;YES;cptennis;NO;cptennis;-;
cptennis;Pro Tennis (DECO Cassette) (US);1982;Data East Corporation;NO;decocass;YES;-;-;
wldcourt;Pro Tennis World Court (Japan);1988;Namco;NO;-;YES;-;-;
ws89;Pro Yakyuu World Stadium '89 (Japan);1989;Namco;YES;ws;NO;ws;-;
ws90;Pro Yakyuu World Stadium '90 (Japan);1990;Namco;YES;ws;NO;ws;-;
ws;Pro Yakyuu World Stadium (Japan);1988;Namco;NO;-;YES;-;-;
progeara;Progear (010117 Asia);2001;Capcom / Cave;YES;progear;NO;progear;-;
progear;Progear (010117 USA);2001;Capcom / Cave;NO;-;YES;-;-;
progearjd;Progear No Arashi (010117 Japan Phoenix Edition);2001;bootleg;YES;progear;NO;progear;-;
progearj;Progear No Arashi (010117 Japan);2001;Capcom / Cave;YES;progear;NO;progear;-;
progearjbl;Progear No Arashi (010117 Japan, decrypted set);2001;bootleg;YES;progear;NO;progear;-;
progearud;Progear(010117 USA Phoenix Edition);2001;bootleg;YES;progear;NO;progear;-;
promutrv;Progressive Music Trivia (Question set 1);1985;Enerdyne Technologies Inc.;NO;-;YES;-;-;
promutrva;Progressive Music Trivia (Question set 2);1985;Enerdyne Technologies Inc.;YES;promutrv;NO;promutrv;-;
promutrvb;Progressive Music Trivia (Question set 3);1985;Enerdyne Technologies Inc.;YES;promutrv;NO;promutrv;-;
promutrvc;Progressive Music Trivia (Question set 4);1985;Enerdyne Technologies Inc.;YES;promutrv;NO;promutrv;-;
progress;Progress;1984;Chuo Co. Ltd;NO;-;YES;-;-;
proneon;Project Neon (Caravan Edition, prealpha v0.4.19);2019;FULLSET;NO;neogeo;YES;-;-;
psychic5j;Psychic 5 (Japan);1987;Jaleco;YES;psychic5;NO;psychic5;-;
psychic5;Psychic 5 (World);1987;Jaleco;NO;-;YES;-;-;
psychosj;Psycho Soldier (Japan);1987;SNK;YES;psychos;NO;psychos;-;
psychos;Psycho Soldier (US);1987;SNK;NO;-;YES;-;-;
oscarj1;Psycho-Nics Oscar (Japan revision 1);1987;Data East Corporation;YES;oscar;NO;oscar;-;
oscarj2;Psycho-Nics Oscar (Japan revision 2);1987;Data East Corporation;YES;oscar;NO;oscar;-;
oscaru;Psycho-Nics Oscar (US);1987;Data East USA;YES;oscar;NO;oscar;-;
oscar;Psycho-Nics Oscar (World revision 0);1988;Data East Corporation;NO;-;YES;-;-;
puchicarj;Puchi Carat (Ver 2.02J 1997/10/29);1997;Taito Corporation;YES;puchicar;NO;puchicar;-;
puchicar;Puchi Carat (Ver 2.02O 1997/10/29);1997;Taito Corporation;NO;-;YES;-;-;
puchicaru;Puchi Carat (Ver 2.04A 1997/11/08);1997;Taito America Corporation;YES;puchicar;NO;puchicar;-;
puckmanb;Puck Man (Bootleg set 1);1980;bootleg;YES;puckman;NO;puckman;-;
puckmanh;Puck Man (bootleg set 2);1981;bootleg (Falcom?);YES;puckman;NO;puckman;-;
puckman;Puck Man (Japan set 1);1980;Namco;NO;-;YES;-;-;
puckmod;Puck Man (Japan set 2);1981;Namco;YES;puckman;NO;puckman;-;
pacmansp;Puck Man (Spanish, 'Made in Greece' bootleg);198?;bootleg (Video Game SA);YES;puckman;NO;puckman;-;
puckmanf;PuckMan (speedup hack);1980;hack;YES;puckman;NO;puckman;-;
unkpacga;Pucman;199?;IDI SRL;YES;unkpacg;NO;unkpacg;-;
pulirulaj;PuLiRuLa (Japan);1991;Taito Corporation;YES;pulirula;NO;pulirula;-;
pulirula;PuLiRuLa (World);1991;Taito Corporation Japan;NO;-;YES;-;-;
pulirulaa;PuLiRuLa (World, earlier?);1991;Taito Corporation;YES;pulirula;NO;pulirula;-;
pulstar;Pulstar;1995;Aicom;NO;neogeo;YES;-;-;
punchita;Punch-Out!! (Italian bootleg);1984;bootleg;YES;punchout;NO;punchout;-;
punchoutj;Punch-Out!! (Japan);1984;Nintendo;YES;punchout;NO;punchout;-;
punchouta;Punch-Out!! (Rev A);1984;Nintendo;YES;punchout;NO;punchout;-;
punchout;Punch-Out!! (Rev B);1984;Nintendo;NO;-;YES;-;-;
punkshotj;Punk Shot (Japan 2 Players);1990;Konami;YES;punkshot;NO;punkshot;-;
punkshot2;Punk Shot (US 2 Players);1990;Konami;YES;punkshot;NO;punkshot;-;
punkshot;Punk Shot (US 4 Players);1990;Konami;NO;-;YES;-;-;
punkshot2e;Punk Shot (World 2 Players);1990;Konami;YES;punkshot;NO;punkshot;-;
pururun;Pururun;1995;Metro / Banpresto;NO;-;YES;-;-;
pushmans;Pushman (American Sammy license);1990;Comad (American Sammy license);YES;pushman;NO;pushman;-;
pushman;Pushman (Korea, set 1);1990;Comad;NO;-;YES;-;-;
pushmana;Pushman (Korea, set 2);1990;Comad;YES;pushman;NO;pushman;-;
puyoja;Puyo Puyo (Japan, Rev A);1992;Compile / Sega;YES;puyo;NO;puyo;-;
puyoj;Puyo Puyo (Japan, Rev B);1992;Compile / Sega;YES;puyo;NO;puyo;-;
puyo;Puyo Puyo (World);1992;Compile / Sega;NO;-;YES;-;-;
puyobl;Puyo Puyo (World, bootleg);1992;bootleg;YES;puyo;NO;puyo;-;
puyopuy2;Puyo Puyo 2 (Japan);1994;Compile (Sega license);NO;-;YES;-;-;
puzzloopa;Puzz Loop (Asia);1998;Mitchell;YES;puzzloop;NO;puzzloop;-;
puzzloope;Puzz Loop (Europe, v0.93);1998;Mitchell;YES;puzzloop;NO;puzzloop;-;
puzzloop;Puzz Loop (Europe, v0.94);1998;Mitchell;NO;skns;YES;-;-;
puzzloopj;Puzz Loop (Japan);1998;Mitchell;YES;puzzloop;NO;puzzloop;-;
puzzloopk;Puzz Loop (Korea);1998;Mitchell;YES;puzzloop;NO;puzzloop;-;
puzzloopu;Puzz Loop (USA);1998;Mitchell;YES;puzzloop;NO;puzzloop;-;
pzloop2jr1;Puzz Loop 2 (010205 Japan);2001;Mitchell, distritued by Capcom;YES;pzloop2;NO;pzloop2;-;
pzloop2jd;Puzz Loop 2 (010226 Japan Phoenix Edition);2001;bootleg;YES;pzloop2;NO;pzloop2;-;
pzloop2j;Puzz Loop 2 (010226 Japan);2001;Mitchell, distritued by Capcom;YES;pzloop2;NO;pzloop2;-;
pzloop2;Puzz Loop 2 (010302 Euro);2001;Mitchell, distritued by Capcom;NO;-;YES;-;-;
ichirjbl;Puzzle & Action: Ichidant-R (Japan) (bootleg);1994;bootleg;YES;ichir;NO;ichir;-;
ichirj;Puzzle & Action: Ichidant-R (Japan);1994;Sega;YES;ichir;NO;ichir;-;
ichirk;Puzzle & Action: Ichidant-R (Korea);1994;Sega;YES;ichir;NO;ichir;-;
ichirbl;Puzzle & Action: Ichidant-R (World) (bootleg);1994;bootleg;YES;ichir;NO;ichir;-;
ichir;Puzzle & Action: Ichidant-R (World);1994;Sega;NO;-;YES;-;-;
tantrbl;Puzzle & Action: Tant-R (Japan) (bootleg set 1);1992;bootleg;YES;tantr;NO;tantr;-;
tantrbl2;Puzzle & Action: Tant-R (Japan) (bootleg set 2);1994;bootleg;YES;tantr;NO;tantr;-;
tantrbl3;Puzzle & Action: Tant-R (Japan) (bootleg set 3);1994;bootleg;YES;tantr;NO;tantr;-;
tantrbl4;Puzzle & Action: Tant-R (Japan) (bootleg set 4);1992;bootleg;YES;tantr;NO;tantr;-;
tantr;Puzzle & Action: Tant-R (Japan);1992;Sega;NO;-;YES;-;-;
tantrkor;Puzzle & Action: Tant-R (Korea);1993;Sega;YES;tantr;NO;tantr;-;
puzlbanga;Puzzle Bang Bang (Korea, version 2.8 / 990106);1999;Omega System;YES;suplup;NO;suplup;-;
puzlbang;Puzzle Bang Bang (Korea, version 2.9 / 990108);1999;Omega System;YES;suplup;NO;suplup;-;
pbobble;Puzzle Bobble (Japan, B-System);1994;Taito Corporation;YES;bublbust;NO;bublbust;-;
pbobblenb;Puzzle Bobble / Bust-A-Move (Neo-Geo) (bootleg);1994;Taito;YES;pbobblen;NO;pbobblen;-;
pbobblen;Puzzle Bobble / Bust-A-Move (Neo-Geo) (NGM-083);1994;Taito;NO;neogeo;YES;-;-;
pbobble2j;Puzzle Bobble 2 (Ver 2.2J 1995/07/20);1995;Taito Corporation;YES;pbobble2;NO;pbobble2;-;
pbobble2o;Puzzle Bobble 2 (Ver 2.2O 1995/07/20);1995;Taito Corporation Japan;YES;pbobble2;NO;pbobble2;-;
pbobble2;Puzzle Bobble 2 (Ver 2.3O 1995/07/31);1995;Taito Corporation Japan;NO;-;YES;-;-;
pbobbl2n;Puzzle Bobble 2 / Bust-A-Move Again (Neo-Geo);1999;Taito (SNK license);NO;neogeo;YES;-;-;
pbobble2x;Puzzle Bobble 2X (Ver 2.2J 1995/11/11);1995;Taito Corporation;YES;pbobble2;NO;pbobble2;-;
pbobble3u;Puzzle Bobble 3 (Ver 2.1A 1996/09/27);1996;Taito Corporation;YES;pbobble3;NO;pbobble3;-;
pbobble3j;Puzzle Bobble 3 (Ver 2.1J 1996/09/27);1996;Taito Corporation;YES;pbobble3;NO;pbobble3;-;
pbobble3;Puzzle Bobble 3 (Ver 2.1O 1996/09/27);1996;Taito Corporation;NO;-;YES;-;-;
pbobble3rc;Puzzle Bobble 3 Recarbonated;2022;Bank Bank;YES;pbobble3;NO;pbobble3;-;
pbobble4u;Puzzle Bobble 4 (Ver 2.04A 1997/12/19);1997;Taito Corporation;YES;pbobble4;NO;pbobble4;-;
pbobble4j;Puzzle Bobble 4 (Ver 2.04J 1997/12/19);1997;Taito Corporation;YES;pbobble4;NO;pbobble4;-;
pbobble4;Puzzle Bobble 4 (Ver 2.04O 1997/12/19);1997;Taito Corporation;NO;-;YES;-;-;
pzlbreak;Puzzle Break (set 1);1997;SemiCom / Tirano;NO;-;YES;-;-;
pzlbreaka;Puzzle Break (set 2);1997;SemiCom / Tirano;YES;pzlbreak;NO;pzlbreak;-;
puzlclub;Puzzle Club (Japan prototype);1990;Namco;NO;-;YES;-;-;
pclubys;Puzzle Club (Yun Sung, set 1);2000;Yun Sung;NO;-;YES;-;-;
pclubysa;Puzzle Club (Yun Sung, set 2);2000;Yun Sung;YES;pclubys;NO;pclubys;-;
pzlbowl;Puzzle De Bowling (Japan);1999;Nihon System / Moss;NO;-;YES;-;-;
puzzldpr;Puzzle De Pon! R!;1997;Visco;YES;puzzledp;NO;puzzledp;-;
puzzledp;Puzzle De Pon!;1995;Visco;NO;neogeo;YES;-;-;
puzzlekg;Puzzle King (Dance & Puzzle);1998;Eolith;NO;-;YES;-;-;
4in1boot;Puzzle King;2002;K1 Soft;NO;-;YES;-;-;
puzlstara;Puzzle Star / Mohuan Xingzuo (ver. 100MG, 09/20/99 build);1999;IGS;YES;puzlstar;NO;puzlstar;-;
puzlstar;Puzzle Star / Mohuan Xingzuo (ver. 100MG, 09/30/99 build);1999;IGS (Metro license);NO;pgm;YES;-;-;
uopoko;Puzzle Uo Poko (International, ver. 98/02/06);1999;Cave / Jaleco;NO;-;YES;-;-;
uopokoj;Puzzle Uo Poko (Japan, ver. 98/02/06);1999;Cave / Jaleco;YES;uopoko;NO;uopoko;-;
mushitama;Puzzle! Mushihime-Tama (2005/09/09 MASTER VER);2005;Cave (AMI license);YES;mushitam;NO;mushitam;-;
mushitam;Puzzle! Mushihime-Tama (2005/09/09.MASTER VER);2005;Cave (AMI license);NO;-;YES;-;-;
joyjoy;Puzzled / Joy Joy Kid (NGM-021)(NGH-021);1990;SNK;NO;neogeo;YES;-;-;
puzzlia;Puzzli (revision A);1995;Metro / Banpresto;YES;puzzli;NO;puzzli;-;
puzzli;Puzzli (revision B);1995;Metro / Banpresto;NO;-;YES;-;-;
puzzli2;Puzzli 2 (V100, China);1999;IGS;NO;pgm;YES;-;-;
puzzli2s;Puzzli 2 Super (V200);2001;IGS;YES;puzzli2;NO;puzzli2;-;
puzzlovek;PuzzLove (Korea);1994;Para;YES;puzzlove;NO;puzzlove;-;
puzzlove;PuzzLove;1994;Para;NO;-;YES;-;-;
puzznicb;Puzznic (bootleg, set 1);1989;bootleg;YES;puzznic;NO;puzznic;-;
puzznicba;Puzznic (bootleg, set 2);1989;bootleg;YES;puzznic;NO;puzznic;-;
puzznici;Puzznic (Italian bootleg);1989;bootleg;YES;puzznic;NO;puzznic;-;
puzznicj;Puzznic (Japan);1989;Taito Corporation;YES;puzznic;NO;puzznic;-;
puzznicu;Puzznic (US);1989;Taito America Corporation;YES;puzznic;NO;puzznic;-;
puzznic;Puzznic (World);1989;Taito Corporation Japan;NO;-;YES;-;-;
pyros;Pyros (US);1987;Toaplan / Taito America Corporation;YES;wardner;NO;wardner;-;
qberttst;Q*bert (early test version);1982;Gottlieb;YES;qbert;NO;qbert;-;
qbertj;Q*bert (Japan);1982;Gottlieb (Konami license);YES;qbert;NO;qbert;qbert;
qbert;Q*bert (US set 1);1982;Gottlieb;NO;-;YES;-;-;
qberta;Q*bert (US set 2);1982;Gottlieb;YES;qbert;NO;qbert;qbert;
qbertqub;Q*bert's Qubes;1983;Mylstar;NO;-;YES;-;qbert;
qix;Qix (Rev 2);1981;Taito America Corporation;NO;-;YES;-;-;
qixb;Qix (set 2, larger roms);1981;Taito America Corporation;YES;qix;NO;qix;-;
qixa;Qix (set 2, smaller roms);1981;Taito America Corporation;YES;qix;NO;qix;-;
qixo;Qix (set 3, earlier);1981;Taito America Corporation;YES;qix;NO;qix;-;
qix2;Qix II (Tournament);1981;Taito America Corporation;YES;qix;NO;qix;-;
quantump;Quantum (prototype);1982;General Computer Corporation (Atari license);YES;quantum;NO;quantum;-;
quantum1;Quantum (rev 1);1982;General Computer Corporation (Atari license);YES;quantum;NO;quantum;-;
quantum;Quantum (rev 2);1982;General Computer Corporation (Atari license);NO;-;YES;-;-;
quarteta;Quartet (8751 315-5194);1986;Sega;YES;quartet;NO;quartet;-;
quartet;Quartet (Rev A, 8751 317-unknown);1986;Sega;NO;-;YES;-;-;
quartet2;Quartet 2 (8751 317-0010);1986;Sega;YES;quartet;NO;quartet;-;
quartet2a;Quartet 2 (unprotected);1986;Sega;YES;quartet;NO;quartet;-;
quarth;Quarth (Japan);1989;Konami;YES;blockhl;NO;blockhl;-;
quester;Quester (Japan);1987;Namco;NO;-;YES;-;-;
questers;Quester Special Edition (Japan);1987;Namco;YES;quester;NO;quester;-;
qadjr;Quiz & Dragons (940921 Japan Resale Ver.);1992;Capcom;YES;qad;NO;qad;-;
qad;Quiz & Dragons (capcom quiz game 920701 USA);1992;Capcom;NO;-;YES;-;-;
inufuku;Quiz & Variety Sukusuku Inufuku (Japan);1998;Video System Co.;NO;-;YES;-;-;
quizmoon;Quiz Bisyoujo Senshi Sailor Moon - Chiryoku Tairyoku Toki no Un;1997;Banpresto;NO;-;YES;-;-;
qzchikyu;Quiz Chikyu Bouei Gun (Japan);1991;Taito Corporation;NO;-;YES;-;-;
qcrayon;Quiz Crayon Shinchan (Japan);1993;Taito Corporation;NO;-;YES;-;-;
quizdaisk;Quiz Daisousa Sen - The Last Count Down (Korean release);1991;SNK;YES;quizdais;NO;quizdais;-;
quizdais;Quiz Daisousa Sen - The Last Count Down (NGM-023)(NGH-023);1991;SNK;NO;neogeo;YES;-;-;
hotdebut;Quiz de Idol! Hot Debut (Japan);2000;Psikyo / Moss;NO;-;YES;-;-;
quizf1;Quiz F1 1-2 Finish (Japan);1992;Irem;NO;-;YES;-;-;
qgakumon;Quiz Gakumon no Susume (Japan ver. JA2 Type L);1993;Konami;NO;-;YES;-;-;
qgh;Quiz Ghost Hunter (Japan, ROM Based);1994;Sega;NO;-;YES;-;-;
quizhq;Quiz H.Q. (Japan);1990;Taito Corporation;NO;-;YES;-;-;
qjinsei;Quiz Jinsei Gekijoh (Japan);1992;Taito Corporation;NO;-;YES;-;-;
quizkofk;Quiz King of Fighters (Korean release);1995;Saurus;YES;quizkof;NO;quizkof;-;
quizkof;Quiz King of Fighters (SAM-080)(SAH-080);1995;Saurus;NO;neogeo;YES;-;-;
qzkklgy2;Quiz Kokology 2;1993;Tecmo;NO;-;YES;-;-;
qzkklogy;Quiz Kokology;1992;Tecmo;NO;-;YES;-;-;
quizdai2;Quiz Meitantei Neo & Geo - Quiz Daisousa Sen part 2 (NGM-042)(NGH-042);1992;SNK;NO;neogeo;YES;-;-;
quizmeku;Quiz Mekurumeku Story (Japan, ROM Based);1992;Sega;NO;-;YES;-;-;
qndream;Quiz Nanairo Dreams - nijiirochou no kiseki (nanairo dreams 960826 Japan);1996;Capcom;NO;-;YES;-;-;
quizo;Quiz Olympic (set 1);1985;Seoul Coin Corp.;NO;-;YES;-;-;
quizoa;Quiz Olympic (set 2);1985;Seoul Coin Corp.;YES;quizo;NO;quizo;-;
qzquest;Quiz Quest - Hime to Yuusha no Monogatari (Japan);1991;Taito Corporation;NO;-;YES;-;-;
qrouka;Quiz Rouka Ni Tattenasai (Japan, ROM Based);1991;Sega;NO;-;YES;-;-;
qsangoku;Quiz Sangokushi (Japan);1991;Capcom;NO;-;YES;-;-;
qzshowby;Quiz Sekai wa SHOW by shobai (Japan);1993;Taito Corporation;NO;-;YES;-;-;
qsww;Quiz Syukudai wo Wasuremashita (Japan, Floppy Based, FD1094 317-0058-08b);1991;Sega;NO;-;YES;-;-;
qtheater;Quiz Theater - 3tsu no Monogatari (Ver 2.3J 1994/11/10);1994;Taito Corporation;NO;-;YES;-;-;
qtono1;Quiz Tonosama no Yabou (Japan);1991;Capcom;NO;-;YES;-;-;
qtono2j;Quiz Tonosama no Yabou 2 Zenkoku-ban (tonosama 2 950123 Japan);1995;Capcom;NO;-;YES;-;-;
qtorimon;Quiz Torimonochou (Japan);1990;Taito Corporation;NO;-;YES;-;-;
rittam;R&T (Rod-Land prototype?);1990;Jaleco;YES;rodland;NO;rodland;-;
rshark;R-Shark;1995;Dooyong;NO;-;YES;-;-;
rtypejp;R-Type (Japan prototype);1987;Irem;YES;rtype;NO;rtype;-;
rtypej;R-Type (Japan);1987;Irem;YES;rtype;NO;rtype;-;
rtypeu;R-Type (US);1987;Irem (Nintendo of America license);YES;rtype;NO;rtype;-;
rtypeb;R-Type (World bootleg);1987;bootleg;YES;rtype;NO;rtype;-;
rtype;R-Type (World);1987;Irem;NO;-;YES;-;-;
rtype2j;R-Type II (Japan);1989;Irem;YES;rtype2;NO;rtype2;-;
rtype2jc;R-Type II (Japan, revision C);1989;Irem;YES;rtype2;NO;rtype2;-;
rtype2;R-Type II (World);1989;Irem;NO;-;YES;-;-;
rtypeleoj;R-Type Leo (Japan);1992;Irem;YES;rtypeleo;NO;rtypeleo;-;
rtypeleo;R-Type Leo (World);1992;Irem;NO;-;YES;-;-;
rabbita;Rabbit (Asia 1/28?);1997;Aorn / Electronic Arts;YES;rabbit;NO;rabbit;-;
rabbit;Rabbit (Asia 3/6);1997;Aorn / Electronic Arts;NO;-;YES;-;-;
rabbitjt;Rabbit (Japan 1/28, location test);1996;Aorn / Electronic Arts;YES;rabbit;NO;rabbit;-;
rabbitj;Rabbit (Japan 3/6?);1997;Aorn / Electronic Arts;YES;rabbit;NO;rabbit;-;
rpunch;Rabbit Punch (US);1987;V-System Co. (Bally/Midway/Sente license);YES;rabiolep;NO;rabiolep;-;
rabiolep;Rabio Lepus (Japan);1987;V-System Co.;NO;-;YES;-;-;
raccoon;Raccoon World;1998;Eolith;NO;-;YES;-;-;
racingbj;Racing Beat (Japan);1991;Taito Corporation;YES;racingb;NO;racingb;-;
racingb;Racing Beat (World);1991;Taito Corporation Japan;NO;-;YES;-;-;
racherod;Racing Hero (FD1094 317-0144 decrypted);1989;Sega;YES;rachero;NO;rachero;-;
rachero;Racing Hero (FD1094 317-0144);1989;Sega;NO;-;YES;-;-;
rackemup;Rack 'em Up (program code L);1987;Konami;NO;-;YES;-;-;
racknrol;Rack + Roll;1986;Status (Shinkai License);NO;-;YES;-;-;
rdaction;Rad Action / NinjaKun Ashura no Shou;1987;UPL (World Games license);YES;ninjakd2;NO;ninjakd2;-;
radmu;Rad Mobile (US);1990;Sega;YES;radm;NO;radm;-;
radm;Rad Mobile (World);1990;Sega;NO;-;YES;-;-;
radrj;Rad Rally (Japan);1991;Sega;YES;radr;NO;radr;-;
radru;Rad Rally (US);1991;Sega;YES;radr;NO;radr;-;
radr;Rad Rally (World);1991;Sega;NO;-;YES;-;-;
radarscp1;Radar Scope (TRS01);1980;Nintendo;YES;radarscp;NO;radarscp;-;
radarscp;Radar Scope (TRS02, rev. D);1980;Nintendo;NO;-;YES;-;-;
radarscpc;Radar Scope (TRS02?, rev. C);1980;Nintendo;YES;radarscp;NO;radarscp;-;
radradj;Radical Radial (Japan);1982;Logitec Corp.;YES;radrad;NO;radrad;-;
radrad;Radical Radial (US);1982;Nichibutsu USA;NO;-;YES;-;-;
raflesia;Rafflesia (315-5162);1986;Coreland / Sega;NO;-;YES;-;-;
raflesiau;Rafflesia (not encrypted);1986;Coreland / Sega;YES;raflesia;NO;raflesia;-;
rotdh;Rage of the Dragons (NGH-2640);2002;Evoga / Playmore;YES;rotd;NO;rotd;-;
rotd;Rage of the Dragons (NGM-264?);2002;Evoga / Playmore;NO;neogeo;YES;-;-;
ragnagrd;Ragnagard / Shin-Oh-Ken;1996;Saurus;NO;neogeo;YES;-;-;
raidenk;Raiden (Korea);1990;Seibu Kaihatsu (IBL Corporation license);YES;raiden;NO;raiden;-;
raidenkb;Raiden (Korea, bootleg);1990;bootleg;YES;raiden;NO;raiden;-;
raiden;Raiden (set 1);1990;Seibu Kaihatsu;NO;-;YES;-;-;
raidena;Raiden (set 2);1990;Seibu Kaihatsu;YES;raiden;NO;raiden;-;
raidenb;Raiden (set 3);1990;Seibu Kaihatsu;YES;raiden;NO;raiden;-;
raident;Raiden (Taiwan);1990;Seibu Kaihatsu (Liang HWA Electronics license);YES;raiden;NO;raiden;-;
raidenub;Raiden (US set 3);1990;Seibu Kaihatsu (Fabtek license);YES;raiden;NO;raiden;-;
raidenu;Raiden (US, set 1);1990;Seibu Kaihatsu (Fabtek license);YES;raiden;NO;raiden;-;
raidenua;Raiden (US, set 2, SEI8904 + SEI9008 PCBs);1990;Seibu Kaihatsu (Fabtek license);YES;raiden;NO;raiden;-;
raidendxch;Raiden DX (China);1994;Seibu Kaihatsu (Ideal International Development Corp license);YES;raidendx;NO;raidendx;-;
raidendxg;Raiden DX (Germany);1994;Seibu Kaihatsu (Tuning license);YES;raidendx;NO;raidendx;-;
raidendxnl;Raiden DX (Holland);1994;Seibu Kaihatsu;YES;raidendx;NO;raidendx;-;
raidendxa1;Raiden DX (Hong Kong, set 1);1994;Seibu Kaihatsu (Metrotainment license);YES;raidendx;NO;raidendx;-;
raidendxa2;Raiden DX (Hong Kong, set 2);1994;Seibu Kaihatsu (Metrotainment license);YES;raidendx;NO;raidendx;-;
