name;description;year;manufacturer;is_parent;romof;is_clone;cloneof;sampleof
quarth;"Quarth (Japan)";1989;"Konami";NO;blockhl;YES;blockhl;-
aliens;"Aliens (World set 1)";1990;"Konami";YES;-;NO;-;-
aliens2;"Aliens (World set 2)";1990;"Konami";NO;aliens;YES;aliens;-
aliens3;"Aliens (World set 3)";1990;"Konami";NO;aliens;YES;aliens;-
aliensu;"Aliens (US)";1990;"Konami";NO;aliens;YES;aliens;-
aliensj;"Aliens (Japan set 1)";1990;"Konami";NO;aliens;YES;aliens;-
aliensj2;"Aliens (Japan set 2)";1990;"Konami";NO;aliens;YES;aliens;-
suratk;"Surprise Attack (World ver. K)";1990;"Konami";YES;-;NO;-;-
suratka;"Surprise Attack (Asia ver. L)";1990;"Konami";NO;suratk;YES;suratk;-
suratkj;"Surprise Attack (Japan ver. M)";1990;"Konami";NO;suratk;YES;suratk;-
parodius;"Parodius DA! (World)";1990;"Konami";YES;-;NO;-;-
parodisj;"Parodius DA! (Japan)";1990;"Konami";NO;parodius;YES;parodius;-
rollerg;"Rollergames (US)";1991;"Konami";YES;-;NO;-;-
rollergj;"Rollergames (Japan)";1991;"Konami";NO;rollerg;YES;rollerg;-
simpsons;"The Simpsons (4 Players)";1991;"Konami";YES;-;NO;-;-
simps4pa;"The Simpsons (4 Players alt)";1991;"Konami";NO;simpsons;YES;simpsons;-
simpsn2p;"The Simpsons (2 Players)";1991;"Konami";NO;simpsons;YES;simpsons;-
simps2pa;"The Simpsons (2 Players alt)";1991;"Konami";NO;simpsons;YES;simpsons;-
simps2pj;"The Simpsons (2 Players Japan)";1991;"Konami";NO;simpsons;YES;simpsons;-
esckids;"Escape Kids (Asia, 4 Players)";1991;"Konami";YES;-;NO;-;-
esckidsj;"Escape Kids (Japan, 2 Players)";1991;"Konami";NO;esckids;YES;esckids;-
vendetta;"Vendetta (World 4 Players ver. T)";1991;"Konami";YES;-;NO;-;-
vendetao;"Vendetta (World 4 Players ver. R)";1991;"Konami";NO;vendetta;YES;vendetta;-
vendet2p;"Vendetta (World 2 Players ver. W)";1991;"Konami";NO;vendetta;YES;vendetta;-
vendetas;"Vendetta (Asia 2 Players ver. U)";1991;"Konami";NO;vendetta;YES;vendetta;-
vendtaso;"Vendetta (Asia 2 Players ver. D)";1991;"Konami";NO;vendetta;YES;vendetta;-
vendettj;"Crime Fighters 2 (Japan 2 Players ver. P)";1991;"Konami";NO;vendetta;YES;vendetta;-
mogura;"Mogura Desse";1991;"Konami";YES;-;NO;-;-
wecleman;"WEC Le Mans 24";1986;"Konami";YES;-;NO;-;-
hotchase;"Hot Chase";1988;"Konami";YES;-;NO;-;-
chqflag;"Chequered Flag";1988;"Konami";YES;-;NO;-;-
chqflagj;"Chequered Flag (Japan)";1988;"Konami";NO;chqflag;YES;chqflag;-
ultraman;"Ultraman (Japan)";1991;"Banpresto/Bandai";YES;-;NO;-;-
hexion;"Hexion (Japan)";1992;"Konami";YES;-;NO;-;-
lethalen;"Lethal Enforcers (ver UAE)";1992;"Konami";YES;-;NO;-;-
lethalej;"Lethal Enforcers (ver JAD)";1992;"Konami";NO;lethalen;YES;lethalen;-
nemesis;"Nemesis";1985;"Konami";YES;-;NO;-;-
nemesuk;"Nemesis (World?)";1985;"Konami";NO;nemesis;YES;nemesis;-
konamigt;"Konami GT";1985;"Konami";YES;-;NO;-;-
salamand;"Salamander (version D)";1986;"Konami";YES;-;NO;-;-
salamanj;"Salamander (version J)";1986;"Konami";NO;salamand;YES;salamand;-
lifefrce;"Lifeforce (US)";1986;"Konami";NO;salamand;YES;salamand;-
lifefrcj;"Lifeforce (Japan)";1986;"Konami";NO;salamand;YES;salamand;-
blkpnthr;"Black Panther";1987;"Konami";YES;-;NO;-;-
citybomb;"City Bomber (World)";1987;"Konami";YES;-;NO;-;-
citybmrj;"City Bomber (Japan)";1987;"Konami";NO;citybomb;YES;citybomb;-
kittenk;"Kitten Kaboodle";1988;"Konami";YES;-;NO;-;-
nyanpani;"Nyan Nyan Panic (Japan)";1988;"Konami";NO;kittenk;YES;kittenk;-
hcrash;"Hyper Crash (version D)";1987;"Konami";YES;-;NO;-;-
hcrashc;"Hyper Crash (version C)";1987;"Konami";NO;hcrash;YES;hcrash;-
rf2;"Konami RF2 - Red Fighter";1985;"Konami";NO;konamigt;YES;konamigt;-
twinbee;"TwinBee";1985;"Konami";YES;-;NO;-;-
gradius;"Gradius";1985;"Konami";NO;nemesis;YES;nemesis;-
gwarrior;"Galactic Warriors";1985;"Konami";YES;-;NO;-;-
devilw;"Devil World";1987;"Konami";YES;-;NO;-;-
darkadv;"Dark Adventure";1987;"Konami";NO;devilw;YES;devilw;-
majuu;"Majuu no Ohkoku";1987;"Konami";NO;devilw;YES;devilw;-
vulcan;"Vulcan Venture";1988;"Konami";YES;-;NO;-;-
gradius2;"Gradius II - GOFER no Yabou (Japan New Ver.)";1988;"Konami";NO;vulcan;YES;vulcan;-
grdius2a;"Gradius II - GOFER no Yabou (Japan Old Ver.)";1988;"Konami";NO;vulcan;YES;vulcan;-
grdius2b;"Gradius II - GOFER no Yabou (Japan Older Ver.)";1988;"Konami";NO;vulcan;YES;vulcan;-
cuebrick;"Cue Brick (Japan)";1989;"Konami";YES;-;NO;-;-
fround;"The Final Round (version M)";1988;"Konami";YES;-;NO;-;-
froundl;"The Final Round (version L)";1988;"Konami";NO;fround;YES;fround;-
hpuncher;"Hard Puncher (Japan)";1988;"Konami";NO;fround;YES;fround;-
miaj;"M.I.A. - Missing in Action (Japan)";1989;"Konami";NO;mia;YES;mia;-
cuebrckj;"Cue Brick (World version D)";1989;"Konami";NO;cuebrick;YES;cuebrick;-
mia;"M.I.A. - Missing in Action (version T)";1989;"Konami";YES;-;NO;-;-
mia2;"M.I.A. - Missing in Action (version S)";1989;"Konami";NO;mia;YES;mia;-
tmnt;"Teenage Mutant Ninja Turtles (World 4 Players)";1989;"Konami";YES;-;NO;-;-
tmntu;"Teenage Mutant Ninja Turtles (US 4 Players, set 1)";1989;"Konami";NO;tmnt;YES;tmnt;-
tmntua;"Teenage Mutant Ninja Turtles (US 4 Players, set 2)";1989;"Konami";NO;tmnt;YES;tmnt;-
tmht;"Teenage Mutant Hero Turtles (UK 4 Players)";1989;"Konami";NO;tmnt;YES;tmnt;-
tmntj;"Teenage Mutant Ninja Turtles (Japan 4 Players)";1990;"Konami";NO;tmnt;YES;tmnt;-
tmht2p;"Teenage Mutant Hero Turtles (UK 2 Players)";1989;"Konami";NO;tmnt;YES;tmnt;-
tmnt2pj;"Teenage Mutant Ninja Turtles (Japan 2 Players)";1990;"Konami";NO;tmnt;YES;tmnt;-
tmnt2po;"Teenage Mutant Ninja Turtles (Oceania 2 Players)";1989;"Konami";NO;tmnt;YES;tmnt;-
punkshot;"Punk Shot (US 4 Players)";1990;"Konami";YES;-;NO;-;-
punksht2;"Punk Shot (US 2 Players)";1990;"Konami";NO;punkshot;YES;punkshot;-
punkshtj;"Punk Shot (Japan 2 Players)";1990;"Konami";NO;punkshot;YES;punkshot;-
lgtnfght;"Lightning Fighters (World)";1990;"Konami";YES;-;NO;-;-
lgtnfghu;"Lightning Fighters (US)";1990;"Konami";NO;lgtnfght;YES;lgtnfght;-
trigon;"Trigon (Japan)";1990;"Konami";NO;lgtnfght;YES;lgtnfght;-
blswhstl;"Bells & Whistles (Version L)";1991;"Konami";YES;-;NO;-;-
detatwin;"Detana!! Twin Bee (Japan ver. J)";1991;"Konami";NO;blswhstl;YES;blswhstl;-
glfgreat;"Golfing Greats";1991;"Konami";YES;-;NO;-;-
glfgretj;"Golfing Greats (Japan)";1991;"Konami";NO;glfgreat;YES;glfgreat;-
tmnt2;"Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver UAA)";1991;"Konami";YES;-;NO;-;-
tmnt22p;"Teenage Mutant Ninja Turtles - Turtles in Time (2 Players ver UDA)";1991;"Konami";NO;tmnt2;YES;tmnt2;-
tmnt2a;"Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver ADA)";1991;"Konami";NO;tmnt2;YES;tmnt2;-
ssriders;"Sunset Riders (4 Players ver EAC)";1991;"Konami";YES;-;NO;-;-
ssrdrebd;"Sunset Riders (2 Players ver EBD)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdrebc;"Sunset Riders (2 Players ver EBC)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdruda;"Sunset Riders (4 Players ver UDA)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdreaa;"Sunset Riders (4 Players ver EAA)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdruac;"Sunset Riders (4 Players ver UAC)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdrubc;"Sunset Riders (2 Players ver UBC)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdrabd;"Sunset Riders (2 Players ver ABD)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdradd;"Sunset Riders (4 Players ver ADD)";1991;"Konami";NO;ssriders;YES;ssriders;-
ssrdrjbd;"Sunset Riders (2 Players ver JBD)";1991;"Konami";NO;ssriders;YES;ssriders;-
sunsetbl;"Sunset Riders (bootleg 4 Players ver ADD)";1991;"Konami";NO;ssriders;YES;ssriders;-
xmen;"X-Men (4 Players ver UBB)";1992;"Konami";YES;-;NO;-;-
xmen2p;"X-Men (2 Players ver AAA)";1992;"Konami";NO;xmen;YES;xmen;-
xmen2pj;"X-Men (2 Players ver JAA)";1992;"Konami";NO;xmen;YES;xmen;-
xmen6p;"X-Men (6 Players ver ECB)";1992;"Konami";NO;xmen;YES;xmen;-
xmen6pu;"X-Men (6 Players ver UCB)";1992;"Konami";NO;xmen;YES;xmen;-
xexex;"Xexex (ver EAA)";1991;"Konami";YES;-;NO;-;-
xexexa;"Xexex (ver AAA)";1991;"Konami";NO;xexex;YES;xexex;-
xexexj;"Xexex (ver JAA)";1991;"Konami";NO;xexex;YES;xexex;-
asterix;"Asterix (ver EAD)";1992;"Konami";YES;-;NO;-;-
astrxeac;"Asterix (ver EAC)";1992;"Konami";NO;asterix;YES;asterix;-
astrxeaa;"Asterix (ver EAA)";1992;"Konami";NO;asterix;YES;asterix;-
gijoe;"GI Joe (World)";1992;"Konami";YES;-;NO;-;-
gijoeu;"GI Joe (US)";1992;"Konami";NO;gijoe;YES;gijoe;-
gijoej;"GI Joe (Japan)";1992;"Konami";NO;gijoe;YES;gijoe;-
thndrx2;"Thunder Cross II (Japan)";1991;"Konami";YES;-;NO;-;-
thndrx2a;"Thunder Cross II (Asia)";1991;"Konami";NO;thndrx2;YES;thndrx2;-
prmrsocr;"Premier Soccer (ver EAB)";1993;"Konami";YES;-;NO;-;-
prmrsocj;"Premier Soccer (ver JAB)";1993;"Konami";NO;prmrsocr;YES;prmrsocr;-
qgakumon;"Quiz Gakumon no Susume (Japan ver. JA2 Type L)";1993;"Konami";YES;-;NO;-;-
moo;"Wild West C.O.W.-Boys of Moo Mesa (ver EA)";1992;"Konami";YES;-;NO;-;-
mooua;"Wild West C.O.W.-Boys of Moo Mesa (ver UA)";1992;"Konami";NO;moo;YES;moo;-
mooaa;"Wild West C.O.W.-Boys of Moo Mesa (ver AA)";1992;"Konami";NO;moo;YES;moo;-
moobl;"Wild West C.O.W.-Boys of Moo Mesa (bootleg ver AA)";1992;"<unknown>";NO;moo;YES;moo;-
bucky;"Bucky O'Hare (ver EA)";1992;"Konami";YES;-;NO;-;-
buckyua;"Bucky O'Hare (ver UA)";1992;"Konami";NO;bucky;YES;bucky;-
gaiapols;"Gaiapolis (ver EAF)";1993;"Konami";YES;-;NO;-;-
gaiapolu;"Gaiapolis (ver UAF)";1993;"Konami";NO;gaiapols;YES;gaiapols;-
gaiapolj;"Gaiapolis (ver JAF)";1993;"Konami";NO;gaiapols;YES;gaiapols;-
mystwarr;"Mystic Warriors (ver EAA)";1993;"Konami";YES;-;NO;-;-
mystwaru;"Mystic Warriors (ver UAA)";1993;"Konami";NO;mystwarr;YES;mystwarr;-
viostorm;"Violent Storm (ver EAB)";1993;"Konami";YES;-;NO;-;-
viostrmu;"Violent Storm (ver UAB)";1993;"Konami";NO;viostorm;YES;viostorm;-
viostrmj;"Violent Storm (ver JAC)";1993;"Konami";NO;viostorm;YES;viostorm;-
viostrma;"Violent Storm (ver AAC)";1993;"Konami";NO;viostorm;YES;viostorm;-
mmaulers;"Monster Maulers (ver EAA)";1993;"Konami";YES;-;NO;-;-
dadandrn;"Kyukyoku Sentai Dadandarn (ver JAA)";1993;"Konami";NO;mmaulers;YES;mmaulers;-
metamrph;"Metamorphic Force (ver EAA)";1993;"Konami";YES;-;NO;-;-
metamrpu;"Metamorphic Force (ver UAA)";1993;"Konami";NO;metamrph;YES;metamrph;-
metamrpj;"Metamorphic Force (ver JAA)";1993;"Konami";NO;metamrph;YES;metamrph;-
mtlchamp;"Martial Champion (ver EAB)";1993;"Konami";YES;-;NO;-;-
mtlchmp1;"Martial Champion (ver EAA)";1993;"Konami";NO;mtlchamp;YES;mtlchamp;-
mtlchmpu;"Martial Champion (ver UAD)";1993;"Konami";NO;mtlchamp;YES;mtlchamp;-
mtlchmpj;"Martial Champion (ver JAA)";1993;"Konami";NO;mtlchamp;YES;mtlchamp;-
mtlchmpa;"Martial Champion (ver AAA)";1993;"Konami";NO;mtlchamp;YES;mtlchamp;-
rungun;"Run and Gun (ver EAA 1993 10.8)";1993;"Konami";YES;-;NO;-;-
runguna;"Run and Gun (ver EAA 1993 10.4)";1993;"Konami";NO;rungun;YES;rungun;-
rungunu;"Run and Gun (ver UAB 1993 10.12)";1993;"Konami";NO;rungun;YES;rungun;-
rungunua;"Run and Gun (ver UBA 1993 10.8)";1993;"Konami";NO;rungun;YES;rungun;-
slmdunkj;"Slam Dunk (ver JAA 1993 10.8)";1993;"Konami";NO;rungun;YES;rungun;-
dbz;"Dragonball Z";1993;"Banpresto";YES;-;NO;-;-
dbz2;"Dragonball Z 2 - Super Battle";1994;"Banpresto";YES;-;NO;-;-
bishi;"Bishi Bashi Championship Mini Game Senshuken (ver JAA)";1996;"Konami";YES;-;NO;-;-
sbishi;"Super Bishi Bashi Championship (ver JAA)";1998;"Konami";YES;-;NO;-;-
overdriv;"Over Drive";1990;"Konami";YES;-;NO;-;-
gradius3;"Gradius III (Japan)";1989;"Konami";YES;-;NO;-;-
grdius3a;"Gradius III (Asia)";1989;"Konami";NO;gradius3;YES;gradius3;-
grdius3e;"Gradius III (World ?)";1989;"Konami";NO;gradius3;YES;gradius3;-
plygonet;"Polygonet Commanders (ver UAA)";1993;"Konami";YES;-;NO;-;-
racinfrc;"Racin' Force (ver UAB)";1994;"Konami";YES;konamigx;NO;-;-
opengolf;"Konami's Open Golf Championship (ver EAE)";1994;"Konami";YES;konamigx;NO;-;-
opengol2;"Konami's Open Golf Championship (ver EAD)";1994;"Konami";NO;opengolf;YES;opengolf;-
ggreats2;"Golfing Greats 2 (ver JAC)";1994;"Konami";NO;opengolf;YES;opengolf;-
le2;"Lethal Enforcers II: Gun Fighters (ver EAA)";1994;"Konami";YES;konamigx;NO;-;-
le2u;"Lethal Enforcers II: Gun Fighters (ver UAA)";1994;"Konami";NO;le2;YES;le2;-
le2j;"Lethal Enforcers II: Gun Fighters (ver JAA)";1994;"Konami";NO;le2;YES;le2;-
puzldama;"Taisen Puzzle-dama (ver JAA)";1994;"Konami";YES;konamigx;NO;-;-
gokuparo;"Gokujyou Parodius (ver JAD)";1994;"Konami";YES;konamigx;NO;-;-
fantjour;"Fantastic Journey";1994;"Konami";NO;gokuparo;YES;gokuparo;-
dragoona;"Dragoon Might (ver AAB)";1995;"Konami";YES;konamigx;NO;-;-
dragoonj;"Dragoon Might (ver JAA)";1995;"Konami";NO;dragoona;YES;dragoona;-
tbyahhoo;"Twin Bee Yahhoo! (ver JAA)";1995;"Konami";YES;konamigx;NO;-;-
tkmmpzdm;"Tokimeki Memorial Taisen Puzzle-dama (ver JAB)";1995;"Konami";YES;konamigx;NO;-;-
salmndr2;"Salamander 2 (ver JAA)";1996;"Konami";YES;konamigx;NO;-;-
sexyparo;"Sexy Parodius (ver JAA)";1996;"Konami";YES;konamigx;NO;-;-
daiskiss;"Daisu-Kiss (ver JAA)";1996;"Konami";YES;konamigx;NO;-;-
tokkae;"Taisen Tokkae-dama (ver JAA)";1996;"Konami";YES;konamigx;NO;-;-
winspike;"Winning Spike (ver EAA)";1997;"Konami";YES;konamigx;NO;-;-
winspikj;"Winning Spike (ver JAA)";1997;"Konami";NO;winspike;YES;winspike;-
soccerss;"Soccer Superstars (ver EAA)";1994;"Konami";YES;konamigx;NO;-;-
soccersj;"Soccer Superstars (ver JAA)";1994;"Konami";NO;soccerss;YES;soccerss;-
soccersa;"Soccer Superstars (ver AAA)";1994;"Konami";NO;soccerss;YES;soccerss;-
vsnetscr;"Versus Net Soccer (ver UAB)";1996;"Konami";YES;konamigx;NO;-;-
vsnetscj;"Versus Net Soccer (ver JAB)";1996;"Konami";NO;vsnetscr;YES;vsnetscr;-
rungun2;"Run and Gun 2 (ver UAA)";1996;"Konami";YES;konamigx;NO;-;-
slamdnk2;"Slam Dunk 2 (ver JAA)";1996;"Konami";NO;rungun2;YES;rungun2;-
rushhero;"Rushing Heroes (ver UAB)";1996;"Konami";YES;konamigx;NO;-;-
qdrmfgp;"Quiz Do Re Mi Fa Grand Prix (Japan)";1994;"Konami";YES;-;NO;-;-
qdrmfgp2;"Quiz Do Re Mi Fa Grand Prix2 - Shin-Kyoku Nyuukadayo (Japan)";1995;"Konami";YES;-;NO;-;-
bm1stmix;"beatmania (ver JA-B)";1997;"Konami";YES;-;NO;-;-
bm2ndmix;"beatmania 2nd MIX (ver JA-B)";1998;"Konami";YES;-;NO;-;-
bm2ndmxa;"beatmania 2nd MIX (ver JA-A)";1998;"Konami";NO;bm2ndmix;YES;bm2ndmix;-
bmcompmx;"beatmania complete MIX (ver JA-B)";1999;"Konami";YES;-;NO;-;-
hmcompmx;"hiphopmania complete MIX (ver UA-B)";1999;"Konami";NO;bmcompmx;YES;bmcompmx;-
bm4thmix;"beatmania 4th MIX (ver JA-A)";1999;"Konami";YES;-;NO;-;-
bm5thmix;"beatmania 5th MIX (ver JA-A)";1999;"Konami";YES;-;NO;-;-
bmcorerm;"beatmania CORE REMIX (ver JA-A)";2000;"Konami";YES;-;NO;-;-
bmdct;"beatmania f. Dreams Come True (ver JA-A)";2000;"Konami";YES;-;NO;-;-
bmcompm2;"beatmania complete MIX 2 (ver JA-A)";2000;"Konami";YES;-;NO;-;-
hmcompm2;"hiphopmania complete MIX 2 (ver UA-A)";2000;"Konami";NO;bmcompm2;YES;bmcompm2;-
bm6thmix;"beatmania 6th MIX (ver JA-A)";2001;"Konami";YES;-;NO;-;-
thunderh;"Thunder Hurricane (ver UAA)";1996;"Konami";YES;-;NO;-;-
slrasslt;"Solar Assault DR2 (ver UAA)";1997;"Konami";YES;-;NO;-;-
gticlub;"GTI Club (ver AAA)";1996;"Konami";YES;-;NO;-;-
gticlubj;"GTI Club (ver JAA)";1996;"Konami";NO;gticlub;YES;gticlub;-
hangplt;"Hang Pilot";1997;"Konami";YES;-;NO;-;-
nbapbp;"NBA Play By Play";1998;"Konami";YES;-;NO;-;-
gradius4;"Gradius 4: Fukkatsu";1998;"Konami";YES;-;NO;-;-
sscope;"Silent Scope (ver UAB)";2000;"Konami";YES;-;NO;-;-
sscopea;"Silent Scope (ver UAA)";2000;"Konami";NO;sscope;YES;sscope;-
sscope2;"Silent Scope 2";2000;"Konami";YES;-;NO;-;-
racingj;"Racing Jam";1998;"Konami";YES;-;NO;-;-
racingj2;"Racing Jam: Chapter 2";1999;"Konami";NO;racingj;YES;racingj;-
thrilld;"Thrill Drive";1998;"Konami";YES;-;NO;-;-
midnrun;"Midnight Run";1995;"Konami";YES;-;NO;-;-
windheat;"Winding Heat";1996;"Konami";YES;-;NO;-;-
polystar;"Tobe! Polystars (ver JAA)";1997;"Konami";YES;-;NO;-;-
totlvice;"Total Vice (ver JAA)";1997;"Konami";YES;-;NO;-;-
btltryst;"Battle Tryst (ver JAC)";1998;"Konami";YES;-;NO;-;-
heatof11;"Heat of Eleven '98 (ver EAA)";1998;"Konami";YES;-;NO;-;-
evilngt;"Evil Night (ver EAA)";1998;"Konami";YES;-;NO;-;-
carpolo;"Car Polo";1977;"Exidy";YES;-;NO;-;-
sidetrac;"Side Track";1979;"Exidy";YES;-;NO;-;targ
targ;"Targ";1980;"Exidy";YES;-;NO;-;-
targc;"Targ (cocktail?)";1980;"Exidy";NO;targ;YES;targ;targ
spectar;"Spectar (revision 3)";1980;"Exidy";YES;-;NO;-;targ
spectar1;"Spectar (revision 1?)";1980;"Exidy";NO;spectar;YES;spectar;targ
rallys;"Rallys (bootleg?)";1980;"Novar";NO;spectar;YES;spectar;targ
phantoma;"Phantomas";1980;"Jeutel";NO;spectar;YES;spectar;targ
venture;"Venture (version 5 set 1)";1981;"Exidy";YES;-;NO;-;-
venture2;"Venture (version 5 set 2)";1981;"Exidy";NO;venture;YES;venture;-
venture4;"Venture (version 4)";1981;"Exidy";NO;venture;YES;venture;-
mtrap;"Mouse Trap (version 5)";1981;"Exidy";YES;-;NO;-;-
mtrap3;"Mouse Trap (version 3)";1981;"Exidy";NO;mtrap;YES;mtrap;-
mtrap4;"Mouse Trap (version 4)";1981;"Exidy";NO;mtrap;YES;mtrap;-
pepper2;"Pepper II";1982;"Exidy";YES;-;NO;-;-
hardhat;"Hard Hat";1982;"Exidy";YES;-;NO;-;-
fax;"Fax";1983;"Exidy";YES;-;NO;-;-
faxa;"Fax (alt. questions)";1983;"Exidy";NO;fax;YES;fax;-
circus;"Circus";1977;"Exidy";YES;-;NO;-;-
robotbwl;"Robot Bowl";1977;"Exidy";YES;-;NO;-;-
crash;"Crash";1979;"Exidy";YES;-;NO;-;-
ripcord;"Rip Cord";1979;"Exidy";YES;-;NO;-;-
starfire;"Star Fire (set 1)";1979;"Exidy";YES;-;NO;-;-
starfira;"Star Fire (set 2)";1979;"Exidy";NO;starfire;YES;starfire;-
fireone;"Fire One";1979;"Exidy";YES;-;NO;-;-
starfir2;"Star Fire 2";1979;"Exidy";YES;-;NO;-;-
victory;"Victory";1982;"Exidy";YES;-;NO;-;-
victorba;"Victor Banana";1982;"Exidy";NO;victory;YES;victory;-
topgunnr;"Top Gunner";1986;"Exidy";YES;-;NO;-;-
crossbow;"Crossbow (version 2.0)";1983;"Exidy";YES;-;NO;-;-
cheyenne;"Cheyenne (version 1.0)";1984;"Exidy";YES;-;NO;-;-
combat;"Combat (version 3.0)";1985;"Exidy";YES;-;NO;-;-
catch22;"Catch-22 (version 8.0)";1985;"Exidy";NO;combat;YES;combat;-
cracksht;"Crackshot (version 2.0)";1985;"Exidy";YES;-;NO;-;-
claypign;"Clay Pigeon (version 2.0)";1986;"Exidy";YES;-;NO;-;-
chiller;"Chiller (version 3.0)";1986;"Exidy";YES;-;NO;-;-
topsecex;"Top Secret (Exidy) (version 1.0)";1986;"Exidy";YES;-;NO;-;-
hitnmiss;"Hit 'n Miss (version 3.0)";1987;"Exidy";YES;-;NO;-;-
hitnmis2;"Hit 'n Miss (version 2.0)";1987;"Exidy";NO;hitnmiss;YES;hitnmiss;-
whodunit;"Who Dunit (version 8.0)";1988;"Exidy";YES;-;NO;-;-
showdown;"Showdown (version 5.0)";1988;"Exidy";YES;-;NO;-;-
mf_achas;"Astro Chase (Max-A-Flex)";1982;"Exidy / First Star Software";YES;maxaflex;NO;-;-
mf_brist;"Bristles (Max-A-Flex)";1983;"Exidy / First Star Software";YES;maxaflex;NO;-;-
mf_flip;"Flip & Flop (Max-A-Flex)";1983;"Exidy / First Star Software";YES;maxaflex;NO;-;-
mf_bdash;"Boulder Dash (Max-A-Flex)";1984;"Exidy / First Star Software";YES;maxaflex;NO;-;-
tank8;"Tank 8 (set 1)";1976;"Atari";YES;-;NO;-;-
tank8a;"Tank 8 (set 2)";1976;"Atari";NO;tank8;YES;tank8;-
tank8b;"Tank 8 (set 3)";1976;"Atari";NO;tank8;YES;tank8;-
tank8c;"Tank 8 (set 4)";1976;"Atari";NO;tank8;YES;tank8;-
tank8d;"Tank 8 (set 5)";1976;"Atari";NO;tank8;YES;tank8;-
cball;"Cannonball (Atari, prototype)";1976;"Atari";YES;-;NO;-;-
copsnrob;"Cops'n Robbers";1976;"Atari";YES;-;NO;-;-
flyball;"Flyball";1976;"Atari";YES;-;NO;-;-
sprint2;"Sprint 2 (set 1)";1976;"Atari";NO;sprint1;YES;sprint1;-
sprint2a;"Sprint 2 (set 2)";1976;"Atari";NO;sprint1;YES;sprint1;-
sprint4;"Sprint 4 (set 1)";1977;"Atari";YES;-;NO;-;-
sprint4a;"Sprint 4 (set 2)";1977;"Atari";NO;sprint4;YES;sprint4;-
nitedrvr;"Night Driver";1976;"Atari";YES;-;NO;-;-
dominos;"Dominos";1977;"Atari";YES;-;NO;-;-
triplhnt;"Triple Hunt";1977;"Atari";YES;-;NO;-;-
sprint8;"Sprint 8";1977;"Atari";YES;-;NO;-;-
sprint8a;"Sprint 8 (play tag & chase)";1977;"Atari";NO;sprint8;YES;sprint8;-
dragrace;"Drag Race";1977;"Atari";YES;-;NO;-;-
poolshrk;"Poolshark";1977;"Atari";YES;-;NO;-;-
starshp1;"Starship 1";1977;"Atari";YES;-;NO;-;-
starshpp;"Starship 1 (prototype?)";1977;"Atari";NO;starshp1;YES;starshp1;-
superbug;"Super Bug";1977;"Atari";YES;-;NO;-;-
canyon;"Canyon Bomber";1977;"Atari";YES;-;NO;-;-
canyonp;"Canyon Bomber (prototype)";1977;"Atari";NO;canyon;YES;canyon;-
destroyr;"Destroyer";1977;"Atari";YES;-;NO;-;-
sprint1;"Sprint 1";1978;"Atari";YES;-;NO;-;-
ultratnk;"Ultra Tank";1978;"Atari";YES;-;NO;-;-
skyraid;"Sky Raider";1978;"Atari";YES;-;NO;-;-
tourtabl;"Tournament Table (set 1)";1978;"Atari";YES;-;NO;-;-
tourtab2;"Tournament Table (set 2)";1978;"Atari";NO;tourtabl;YES;tourtabl;-
avalnche;"Avalanche";1978;"Atari";YES;-;NO;-;-
cascade;"Cascade";1978;"Sidam";NO;avalnche;YES;avalnche;-
firetrk;"Fire Truck";1978;"Atari";YES;-;NO;-;-
skydiver;"Sky Diver";1978;"Atari";YES;-;NO;-;-
sbrkout;"Super Breakout";1978;"Atari";YES;-;NO;-;-
atarifb;"Atari Football (revision 2)";1978;"Atari";YES;-;NO;-;-
atarifb1;"Atari Football (revision 1)";1978;"Atari";NO;atarifb;YES;atarifb;-
orbit;"Orbit";1978;"Atari";YES;-;NO;-;-
boxer;"Boxer (prototype)";1978;"Atari";YES;-;NO;-;-
wolfpack;"Wolf Pack (prototype)";1978;"Atari";YES;-;NO;-;-
mgolf;"Atari Mini Golf (prototype)";1978;"Atari";YES;-;NO;-;-
videopin;"Video Pinball";1979;"Atari";YES;-;NO;-;-
atarifb4;"Atari Football (4 players)";1979;"Atari";NO;atarifb;YES;atarifb;-
subs;"Subs";1977;"Atari";YES;-;NO;-;-
bsktball;"Basketball";1979;"Atari";YES;-;NO;-;-
abaseb;"Atari Baseball (set 1)";1979;"Atari";YES;-;NO;-;-
abaseb2;"Atari Baseball (set 2)";1979;"Atari";NO;abaseb;YES;abaseb;-
montecar;"Monte Carlo";1979;"Atari";YES;-;NO;-;-
soccer;"Atari Soccer";1980;"Atari";YES;-;NO;-;-
missile;"Missile Command (set 1)";1980;"Atari";YES;-;NO;-;-
missile2;"Missile Command (set 2)";1980;"Atari";NO;missile;YES;missile;-
suprmatk;"Super Missile Attack (for set 2)";1981;"Atari + Gencomp";NO;missile;YES;missile;-
