"name";"description";"year";"manufacturer";"is_parent";"romof";"is_clone";"cloneof";"sampleof"
"snapper";"Snapper (Korea)";1990;"Philko";"YES";"-";"NO";"-";"-"
"svcpcb";"SNK vs. Capcom - SVC Chaos (JAMMA PCB, set 1)";2003;"SNK Playmore";"YES";"-";"NO";"-";"-"
"svc";"SNK vs. Capcom - SVC Chaos (NGM-2690)(NGH-2690)";2003;"SNK Playmore";"YES";"neogeo";"NO";"-";"-"
"snowboar";"Snow Board Championship (Version 2.1)";1994;"Gaelco";"YES";"-";"NO";"-";"-"
"snowbros";"Snow Bros. - Nick & Tom (set 1)";1990;"Toaplan";"YES";"-";"NO";"-";"-"
"snowbro2";"Snow Bros. 2 - with new elves (Hanafram)";1994;"[Toaplan] Hanafram";"YES";"-";"NO";"-";"-"
"snowbro3";"Snow Brothers 3 - Magical Adventure [Bootleg]";2002;"bootleg";"YES";"-";"NO";"-";"-"
"socbrawl";"Soccer Brawl (NGM-031)";1991;"SNK";"YES";"neogeo";"NO";"-";"-"
"sokonuke";"Sokonuke Taisen Game (Japan)";1995;"Sammy Industries";"YES";"-";"NO";"-";"-"
"soldivid";"Sol Divide - The Sword Of Darkness";1997;"Psikyo";"YES";"-";"NO";"-";"-"
"solarfox";"Solar Fox (upright)";1981;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"soldam";"Soldam";1992;"Jaleco";"YES";"-";"NO";"-";"-"
"amazon";"Soldier Girl Amazon";1986;"Nichibutsu";"YES";"-";"NO";"-";"-"
"solfigtr";"Solitary Fighter (World)";1991;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"slspirit";"Solite Spirits";1999;"Promat";"YES";"-";"NO";"-";"-"
"solomon";"Solomon's Key (US)";1986;"Tecmo";"YES";"-";"NO";"-";"-"
"sonson";"Son Son";1984;"Capcom";"YES";"-";"NO";"-";"-"
"sbm";"Sonic Blast Man (US)";1990;"Taito Corporation";"YES";"-";"NO";"-";"-"
"sonicbom";"Sonic Boom (FD1094 317-0053)";1987;"Sega";"YES";"-";"NO";"-";"-"
"sstriker";"Sorcer Striker";1993;"Raizing";"YES";"-";"NO";"-";"-"
"sos";"SOS";1980;"Namco";"YES";"-";"NO";"-";"-"
"sotsugyo";"Sotsugyo Shousho";1995;"Mitchell (Atlus license)";"YES";"-";"NO";"-";"-"
"sbomber";"Space Bomber (ver. B)";1998;"Psikyo";"YES";"-";"NO";"-";"-"
"spacecr";"Space Cruiser";1981;"Taito Corporation";"YES";"-";"NO";"-";"-"
"spacduel";"Space Duel (version 2)";1980;"Atari";"YES";"-";"NO";"-";"-"
"sdungeon";"Space Dungeon";1981;"Taito America Corporation";"YES";"-";"NO";"-";"-"
"spacefb";"Space Firebird (rev. 04-u)";1980;"Nintendo";"YES";"-";"NO";"-";"-"
"spacfury";"Space Fury (revision C)";1981;"Sega";"YES";"-";"NO";"-";"-"
"spacegun";"Space Gun (World)";1990;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"sharrier";"Space Harrier (Rev A, 8751 315-5163A)";1985;"Sega";"YES";"-";"NO";"-";"-"
"spcinv95";"Space Invaders '95: The Attack Of Lunar Loonies (Ver 2.5O 1995/06/14)";1995;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"invaders";"Space Invaders / Space Invaders M";1978;"Taito / Midway";"YES";"-";"NO";"-";"-"
"spacedx";"Space Invaders DX (US, v2.1)";1994;"Taito Corporation";"YES";"-";"NO";"-";"-"
"spcpostn";"Space Position (Japan)";1986;"Sega / Nasco";"YES";"-";"NO";"-";"-"
"sraider";"Space Raider";1982;"Universal";"YES";"-";"NO";"-";"-"
"spaceskr";"Space Seeker";1981;"Taito Corporation";"YES";"-";"NO";"-";"-"
"sstrangr";"Space Stranger";1978;"Yachiyo Electronics, Ltd.";"YES";"-";"NO";"-";"invaders"
"sparkman";"Spark Man (v2.0, set 1)";1989;"SunA";"YES";"-";"NO";"-";"-"
"sparkz";"Sparkz (prototype)";1992;"Atari Games";"YES";"-";"NO";"-";"-"
"spatter";"Spatter (315-5xxx)";1984;"Sega";"YES";"-";"NO";"-";"-"
"speakres";"Speak & Rescue";1980;"Sun Electronics";"YES";"-";"NO";"-";"-"
"sci";"Special Criminal Investigation (World set 1)";1989;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"spec2k";"Spectrum 2000 (vertical, Korea)";2000;"Yona Tech";"YES";"-";"NO";"-";"-"
"speedbal";"Speed Ball (set 1)";1987;"Tecfri / Desystem S.A.";"YES";"-";"NO";"-";"-"
"spdball";"Speed Ball - Contest at Neonworld (prototype) [Prototype]";1985;"Williams";"YES";"-";"NO";"-";"-"
"spdcoin";"Speed Coin (prototype) [Prototype]";1984;"Stern";"YES";"-";"NO";"-";"-"
"speedspn";"Speed Spin";1994;"TCH";"YES";"-";"NO";"-";"-"
"spelunk2";"Spelunker II - 23 no Kagi (Japan)";1986;"Irem (licensed from Broderbund)";"YES";"-";"NO";"-";"tr606drumkit"
"spelunkr";"Spelunker";1985;"Irem (licensed from Broderbund)";"YES";"-";"NO";"-";"tr606drumkit"
"spidermi";"Spiderman (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES]";2009;"Sergi";"YES";"neogeo";"NO";"-";"-"
"spinmast";"Spin Master / Miracle Adventure";1993;"Data East Corporation";"YES";"neogeo";"NO";"-";"-"
"spinlbrk";"Spinal Breakers (World)";1990;"V-System Co.";"YES";"-";"NO";"-";"-"
"splat";"Splat!";1982;"Williams";"YES";"-";"NO";"-";"-"
"splatter";"Splatter House (World, new version (SH3))";1988;"Namco";"YES";"-";"NO";"-";"-"
"spotty";"Spotty (Ver. 2.0.2)";2001;"Prince Co.";"YES";"-";"NO";"-";"-"
"springer";"Springer";1982;"Orca";"YES";"-";"NO";"-";"-"
"spyhunt";"Spy Hunter";1983;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"squaitsa";"Squash (Itisa)";1984;"Itisa";"YES";"-";"NO";"-";"-"
"squash";"Squash (Ver. 1.0)";1992;"Gaelco";"YES";"-";"NO";"-";"-"
"stadhr96";"Stadium Hero '96 (World, EAJ)";1996;"Data East Corporation";"YES";"-";"NO";"-";"-"
"stadhero";"Stadium Hero (Japan)";1988;"Data East Corporation";"YES";"-";"NO";"-";"-"
"stagger1";"Stagger I (Japan)";1998;"Afega";"YES";"-";"NO";"-";"-"
"stakwin";"Stakes Winner / Stakes Winner - GI kinzen seiha e no michi";1995;"Saurus";"YES";"neogeo";"NO";"-";"-"
"stakwin2";"Stakes Winner 2";1996;"Saurus";"YES";"neogeo";"NO";"-";"-"
"starfigh";"Star Fighter (v1)";1990;"SunA";"YES";"-";"NO";"-";"-"
"starforc";"Star Force";1984;"Tehkan";"YES";"-";"NO";"-";"-"
"stargrds";"Star Guards";1987;"Bally Midway";"YES";"-";"NO";"-";"-"
"starjack";"Star Jacker (Sega)";1983;"Sega";"YES";"-";"NO";"-";"-"
"startrks";"Star Trek (Head On hardware) [Bootleg, No sound]";"198?";"bootleg (Sidam)";"YES";"-";"NO";"-";"-"
"startrek";"Star Trek";1982;"Sega";"YES";"-";"NO";"-";"-"
"starwars";"Star Wars (rev 1)";1983;"Atari";"YES";"-";"NO";"-";"-"
"stargate";"Stargate";1981;"Williams / Vid Kidz";"YES";"-";"NO";"-";"-"
"stealsee";"Steal See";2000;"Moov Generation / Eolith";"YES";"-";"NO";"-";"-"
"stlforce";"Steel Force";1994;"Electronic Devices Italy / Ecogames S.L. Spain";"YES";"-";"NO";"-";"-"
"sgunner";"Steel Gunner (Rev B)";1990;"Namco";"YES";"-";"NO";"-";"-"
"sgunner2";"Steel Gunner 2 (US)";1991;"Namco";"YES";"-";"NO";"-";"-"
"stinger";"Stinger";1983;"Seibu Denshi";"YES";"-";"NO";"-";"-"
"stmblade";"Storm Blade (US)";1996;"Visco";"YES";"-";"NO";"-";"-"
"stratgyx";"Strategy X";1981;"Konami";"YES";"-";"NO";"-";"-"
"streakng";"Streaking (set 1) [Bad Colours]";1981;"Shoei";"YES";"-";"NO";"-";"-"
"sf";"Street Fighter (US, set 1)";1987;"Capcom";"YES";"-";"NO";"-";"-"
"sfa";"Street Fighter Alpha - warriors' dreams (950727 Euro)";1995;"Capcom";"YES";"-";"NO";"-";"-"
"sfa2";"Street Fighter Alpha 2 (960229 Euro)";1996;"Capcom";"YES";"-";"NO";"-";"-"
"sfa3";"Street Fighter Alpha 3 (980904 Euro)";1998;"Capcom";"YES";"-";"NO";"-";"-"
"sf2";"Street Fighter II - The World Warrior (910522 World)";1991;"Capcom";"YES";"-";"NO";"-";"-"
"sf2ce";"Street Fighter II' - Champion Edition (street fighter 2' 920513 World)";1992;"Capcom";"YES";"-";"NO";"-";"-"
"sf2hf";"Street Fighter II' - Hyper Fighting (street fighter 2' T 921209 World)";1992;"Capcom";"YES";"-";"NO";"-";"-"
"sfiii2";"Street Fighter III 2nd Impact: Giant Attack (USA 970930)";1997;"Capcom";"YES";"-";"NO";"-";"-"
"sfiii3";"Street Fighter III 3rd Strike: Fight for the Future (Euro 990608)";1999;"Capcom";"YES";"-";"NO";"-";"-"
"sfiii";"Street Fighter III: New Generation (Euro 970204)";1997;"Capcom";"YES";"-";"NO";"-";"-"
"sfzch";"Street Fighter Zero (CPS Changer, 951020 Japan)";1995;"Capcom";"YES";"-";"NO";"-";"-"
"sfz2al";"Street Fighter Zero 2 Alpha (960826 Asia)";1996;"Capcom";"YES";"-";"NO";"-";"-"
"sftm";"Street Fighter: The Movie (v1.12)";1995;"Capcom / Incredible Technologies";"YES";"-";"NO";"-";"-"
"strhoop";"Street Hoop / Street Slam / Dunk Dream (DEM-004) (DEH-004)";1994;"Data East Corporation";"YES";"neogeo";"NO";"-";"-"
"streetsm";"Street Smart (US version 2)";1989;"SNK";"YES";"-";"NO";"-";"-"
"strnskil";"Strength & Skill";1984;"Sun Electronics";"YES";"-";"NO";"-";"-"
"strider";"Strider (US set 1)";1989;"Capcom";"YES";"-";"NO";"-";"-"
"strkfgtr";"Strike Fighter (World)";1991;"Sega";"YES";"-";"NO";"-";"-"
"stg";"Strike Gunner S.T.G";1991;"Athena / Tecmo";"YES";"-";"NO";"-";"-"
"s1945";"Strikers 1945 (World)";1995;"Psikyo";"YES";"-";"NO";"-";"-"
"s1945iii";"Strikers 1945 III (World) / Strikers 1999 (Japan)";1999;"Psikyo";"YES";"-";"NO";"-";"-"
"s1945ii";"Strikers 1945 II";1997;"Psikyo";"YES";"-";"NO";"-";"-"
"s1945p";"Strikers 1945 Plus";1999;"Psikyo";"YES";"neogeo";"NO";"-";"-"
"stuntair";"Stunt Air";1983;"Nuova Videotron";"YES";"-";"NO";"-";"-"
"sub";"Submarine (Sigma)";1985;"Sigma Enterprises Inc.";"YES";"-";"NO";"-";"-"
"subroc3d";"Subroc-3D";1982;"Sega";"YES";"-";"NO";"-";"-"
"scessjoe";"Success Joe (World) [Incomplete sound]";1990;"Taito Corporation / Wave";"YES";"-";"NO";"-";"-"
"sjryuko";"Sukeban Jansi Ryuko (set 2, System 16B, FD1089B 317-5021)";1987;"White Board";"YES";"-";"NO";"-";"-"
"sunaq";"SunA Quiz 6000 Academy (940620-6)";1994;"SunA";"YES";"-";"NO";"-";"-"
"ssriders";"Sunset Riders (4 Players ver. EAC)";1991;"Konami";"YES";"-";"NO";"-";"-"
"csuperas";"Super Astro Fighter (DECO Cassette) (US)";1981;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"sbagman";"Super Bagman (version 5)";1984;"Valadon Automation";"YES";"-";"NO";"-";"-"
"sbasketb";"Super Basketball (version I, encrypted)";1984;"Konami";"YES";"-";"NO";"-";"-"
"sbishi";"Super Bishi Bashi Championship (ver JAA, 2 Players) [Imperfect gfx (bad priorities)]";1998;"Konami";"YES";"-";"NO";"-";"-"
"sb2003";"Super Bubble 2003 (World, Ver 1.0)";2003;"Limenko";"YES";"-";"NO";"-";"-"
"supbtime";"Super Burger Time (World, set 1)";1990;"Data East Corporation";"YES";"-";"NO";"-";"-"
"sucasino";"Super Casino";1984;"Data Amusement";"YES";"-";"NO";"-";"-"
"sbasebal";"Super Champion Baseball (US)";1989;"Alpha Denshi Co. (SNK of America license)";"YES";"-";"NO";"-";"-"
"superchs";"Super Chase - Criminal Termination (World)";1992;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"scobra";"Super Cobra";1981;"Konami";"YES";"-";"NO";"-";"-"
"scontra";"Super Contra";1988;"Konami";"YES";"-";"NO";"-";"-"
"sprcros2";"Super Cross II (Japan, set 1)";1986;"GM Shoji";"YES";"-";"NO";"-";"-"
"scfinals";"Super Cup Finals (Ver 2.2O 1994/01/13) [Use service coin! (game has issues)]";1993;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"spdodgeb";"Super Dodge Ball (US)";1987;"Technos Japan";"YES";"-";"NO";"-";"-"
"sdodgeb";"Super Dodge Ball / Kunio no Nekketsu Toukyuu Densetsu";1996;"Technos";"YES";"neogeo";"NO";"-";"-"
"csdtenis";"Super Doubles Tennis (DECO Cassette) (Japan)";1983;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"supduck";"Super Duck";1992;"Comad";"YES";"-";"NO";"-";"-"
"usg32";"Super Duper Casino (California V3.2)";1987;"U.S. Games";"YES";"-";"NO";"-";"-"
"sgemf";"Super Gem Fighter Mini Mix (970904 USA)";1997;"Capcom";"YES";"-";"NO";"-";"-"
"suprglob";"Super Glob";1983;"Epos Corporation";"YES";"-";"NO";"-";"-"
"shangon";"Super Hang-On (sitdown/upright, unprotected)";1987;"Sega";"YES";"-";"NO";"-";"-"
"suprleag";"Super League (FD1094 317-0045)";1987;"Sega";"YES";"-";"NO";"-";"-"
"suprloco";"Super Locomotive (Rev.A)";1982;"Sega";"YES";"-";"NO";"-";"-"
"suplup";"Super Lup Lup Puzzle / Zhuan Zhuan Puzzle (version 4.0 / 990518)";1999;"Omega System";"YES";"-";"NO";"-";"-"
"marukin";"Super Marukin-Ban (Japan 901017)";1990;"Yuga";"YES";"-";"NO";"-";"-"
"sgmast";"Super Masters Golf (World?, Floppy Based, FD1094 317-0058-05d?)";1989;"Sega";"YES";"-";"NO";"-";"-"
"supmodel";"Super Model";1994;"Comad / New Japan System";"YES";"-";"NO";"-";"-"
"smgp";"Super Monaco GP (World, Rev B, FD1094 317-0126a)";1989;"Sega";"YES";"-";"NO";"-";"-"
"suprmous";"Super Mouse";1982;"Taito Corporation";"YES";"-";"NO";"-";"-"
"superpac";"Super Pac-Man";1982;"Namco";"YES";"-";"NO";"-";"-"
"spang";"Super Pang (World 900914)";1990;"Mitchell";"YES";"-";"NO";"-";"-"
"spnchout";"Super Punch-Out!! (Rev B)";1984;"Nintendo";"YES";"-";"NO";"-";"-"
"spf2t";"Super Puzzle Fighter II Turbo (Super Puzzle Fighter 2 Turbo 960529 Euro)";1996;"Capcom";"YES";"-";"NO";"-";"-"
"sranger";"Super Ranger (v2.0)";1988;"SunA";"YES";"-";"NO";"-";"-"
"srdarwin";"Super Real Darwin (World)";1987;"Data East Corporation";"YES";"-";"NO";"-";"-"
"srmp7";"Super Real Mahjong P7 (Japan) [No sound.]";1997;"Seta";"YES";"-";"NO";"-";"-"
"srmp4";"Super Real Mahjong PIV (Japan)";1993;"Seta";"YES";"-";"NO";"-";"-"
"suprridr";"Super Rider";1983;"Taito Corporation (Venture Line license)";"YES";"-";"NO";"-";"-"
"sshangha";"Super Shanghai Dragon's Eye (World)";1992;"Hot-B Co., Ltd.";"YES";"-";"NO";"-";"-"
"ssideki";"Super Sidekicks / Tokuten Ou";1992;"SNK";"YES";"neogeo";"NO";"-";"-"
"ssideki2";"Super Sidekicks 2 - The World Championship / Tokuten Ou 2 - real fight football (NGM-061)(NGH-061)";1994;"SNK";"YES";"neogeo";"NO";"-";"-"
"ssideki3";"Super Sidekicks 3 - The Next Glory / Tokuten Ou 3 - eikou e no michi";1995;"SNK";"YES";"neogeo";"NO";"-";"-"
"ssi";"Super Space Invaders '91 (World)";1990;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"macross";"Super Spacefortress Macross / Chou-Jikuu Yousai Macross";1992;"Banpresto";"YES";"nmk004";"NO";"-";"-"
"macross2";"Super Spacefortress Macross II / Chou-Jikuu Yousai Macross II";1993;"Banpresto";"YES";"-";"NO";"-";"-"
"ssrj";"Super Speed Race Junior (Japan) [Weird colors]";1985;"Taito Corporation";"YES";"-";"NO";"-";"-"
"sstingry";"Super Stingray (Japan)";1986;"Alpha Denshi Co.";"YES";"-";"NO";"-";"-"
"ssf2";"Super Street Fighter II - the new challengers (super street fighter 2 931005 etc)";1993;"Capcom";"YES";"-";"NO";"-";"-"
"ssf2t";"Super Street Fighter II Turbo (super street fighter 2 X 940223 etc)";1994;"Capcom";"YES";"-";"NO";"-";"-"
"superten";"Super Ten V8.3";1988;"U.S. Games";"YES";"-";"NO";"-";"-"
"suprtrio";"Super Trio";1994;"Gameace";"YES";"-";"NO";"-";"-"
"strvmstr";"Super Trivia Master";1986;"Enerdyne Technologies Inc.";"YES";"-";"NO";"-";"-"
"svolley";"Super Volleyball (Japan)";1989;"V-System Co.";"YES";"-";"NO";"-";"-"
"sws92";"Super World Stadium '92 (Japan)";1992;"Namco";"YES";"-";"NO";"-";"-"
"sws93";"Super World Stadium '93 (Japan)";1993;"Namco";"YES";"-";"NO";"-";"-"
"sws";"Super World Stadium (Japan)";1992;"Namco";"YES";"-";"NO";"-";"-"
"szaxxon";"Super Zaxxon";1982;"Sega";"YES";"-";"NO";"-";"zaxxon"
"superx";"Super-X (NTC)";1994;"Dooyong (NTC license)";"YES";"-";"NO";"-";"-"
"ssoldier";"Superior Soldiers (US)";1993;"Irem America";"YES";"-";"NO";"-";"-"
"superman";"Superman (World)";1988;"Taito Corporation";"YES";"cchip";"NO";"-";"-"
"suratk";"Surprise Attack (World ver. K)";1990;"Konami";"YES";"-";"NO";"-";"-"
"survarts";"Survival Arts (World)";1993;"Sammy";"YES";"-";"NO";"-";"-"
"gogomile";"Susume! Mile Smile / Go Go! Mile Smile (newer)";1995;"Fuuki";"YES";"-";"NO";"-";"-"
"swat";"SWAT (315-5048)";1984;"Coreland / Sega";"YES";"-";"NO";"-";"-"
"swatpolc";"SWAT Police";2001;"ESD";"YES";"-";"NO";"-";"-"
"swimmer";"Swimmer (set 1)";1982;"Tehkan";"YES";"-";"NO";"-";"-"
"moshougi";"Syougi No Tatsujin - Master of Shougi";1995;"ADK / SNK";"YES";"neogeo";"NO";"-";"-"
"ssozumo";"Syusse Oozumou (Japan)";1984;"Technos Japan";"YES";"-";"NO";"-";"-"
"syvalion";"Syvalion (Japan)";1988;"Taito Corporation";"YES";"-";"NO";"-";"-"
"tnk3";"T.N.K III (US)";1985;"SNK";"YES";"-";"NO";"-";"-"
"tacscan";"Tac/Scan";1982;"Sega";"YES";"-";"NO";"-";"-"
"tactcian";"Tactician (set 1)";1982;"Konami (Sega license)";"YES";"-";"NO";"-";"-"
"tail2nos";"Tail to Nose - Great Championship";1989;"V-System Co.";"YES";"ym2608";"NO";"-";"-"
"hotgmck";"Taisen Hot Gimmick (Japan)";1997;"Psikyo";"YES";"-";"NO";"-";"-"
"hotgmck3";"Taisen Hot Gimmick 3 Digital Surfing (Japan)";1999;"Psikyo";"YES";"-";"NO";"-";"-"
"hotgm4ev";"Taisen Hot Gimmick 4 Ever (Japan)";2000;"Psikyo";"YES";"-";"NO";"-";"-"
"hgkairak";"Taisen Hot Gimmick Kairakuten (Japan)";1998;"Psikyo";"YES";"-";"NO";"-";"-"
"cupfinal";"Taito Cup Finals (Ver 1.0O 1993/02/28)";1993;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"pwrgoal";"Taito Power Goal (Ver 2.5O 1994/11/03)";1994;"Taito Corporation Japan";"YES";"-";"NO";"-";"-"
"tangtang";"Tang Tang (ver. 0526, 26/05/2000)";2000;"ESD";"YES";"-";"NO";"-";"-"
"tankbust";"Tank Busters [Graphics and stuck sprite issues]";1985;"Valadon Automation";"YES";"-";"NO";"-";"-"
"tankfrce";"Tank Force (US, 2 Players)";1991;"Namco";"YES";"-";"NO";"-";"-"
"taotaido";"Tao Taido (set 1)";1993;"Video System Co.";"YES";"-";"NO";"-";"-"
"tapper";"Tapper (Budweiser, 1/27/84)";1983;"Bally Midway";"YES";"midssio";"NO";"-";"-"
"targeth";"Target Hits (ver 1.1, Checksum 5152)";1994;"Gaelco";"YES";"-";"NO";"-";"-"
"tharrier";"Task Force Harrier";1989;"UPL";"YES";"-";"NO";"-";"-"
"tattass";"Tattoo Assassins (US prototype)";1994;"Data East Pinball";"YES";"-";"NO";"-";"-"
"tazmania";"Tazz-Mania (set 1)";1982;"Stern";"YES";"-";"NO";"-";"-"
"tbowl";"Tecmo Bowl (World, set 1)";1987;"Tecmo";"YES";"-";"NO";"-";"-"
"twsoc96";"Tecmo World Soccer '96";1996;"Tecmo";"YES";"neogeo";"NO";"-";"-"
"teddybb";"TeddyBoy Blues (315-5115, New Ver.)";1985;"Sega";"YES";"-";"NO";"-";"-"
"tmnti";"Teenage Mutant Ninja Turtles (Intro demo) [Demo, You must use the Universe BIOS and set region to Japan AES]";2009;"Sergi";"YES";"neogeo";"NO";"-";"-"
"tmnt";"Teenage Mutant Ninja Turtles (World 4 Players, version X)";1989;"Konami";"YES";"-";"NO";"-";"-"
"tmnt2";"Teenage Mutant Ninja Turtles - Turtles in Time (4 Players ver. UAA)";1991;"Konami";"YES";"-";"NO";"-";"-"
"tekipaki";"Teki Paki";1991;"Toaplan";"YES";"-";"NO";"-";"-"
"teljan";"Tel Jan";1999;"Electro Design";"YES";"skns";"NO";"-";"-"
"tempest";"Tempest (rev 3, Revised Hardware)";1980;"Atari";"YES";"-";"NO";"-";"-"
"wofch";"Tenchi wo Kurau II - Sekiheki no Tatakai (CPS Changer, 921031 Japan)";1992;"Capcom";"YES";"-";"NO";"-";"-"
"tengai";"Tengai (world)";1996;"Psikyo";"YES";"-";"NO";"-";"-"
"terracre";"Terra Cresta (YM3526 set 1)";1985;"Nichibutsu";"YES";"-";"NO";"-";"-"
"terraf";"Terra Force";1987;"Nichibutsu";"YES";"-";"NO";"-";"-"
"cterrani";"Terranean (DECO Cassette) (US)";1981;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"ctsttape";"Test Tape (DECO Cassette) (US)";1981;"Data East Corporation";"YES";"decocass";"NO";"-";"-"
"tetrsark";"Tetris (D.R. Korea) [Wrong colors]";"198?";"D.R. Korea";"YES";"-";"NO";"-";"-"
"tetrisse";"Tetris (Japan, System E)";1988;"Sega";"YES";"-";"NO";"-";"-"
"atetris";"Tetris (set 1)";1988;"Atari Games";"YES";"-";"NO";"-";"-"
"tetris";"Tetris (set 4, Japan, System 16A, FD1094 317-0093)";1988;"Sega";"YES";"-";"NO";"-";"-"
"tetrbx";"Tetris / Bloxeed (Korean System 16 bootleg) (ISG Selection Master Type 2006)";2006;"ISG";"YES";"isgsm";"NO";"-";"-"
"tetrisp2";"Tetris Plus 2 (World, V2.8)";1997;"Jaleco / The Tetris Company";"YES";"-";"NO";"-";"-"
"tgm2";"Tetris the Absolute The Grand Master 2";2000;"Arika";"YES";"-";"NO";"-";"-"
"thoop2";"TH Strikes Back (Non North America, Version 1.0, Checksum 020E0867)";1994;"Gaelco";"YES";"-";"NO";"-";"-"
"mrflea";"The Amazing Adventures of Mr. F. Lea";1982;"Pacific Novelty";"YES";"-";"NO";"-";"-"
"astyanax";"The Astyanax";1989;"Jaleco";"YES";"-";"NO";"-";"-"
"battroad";"The Battle-Road";1984;"Irem";"YES";"-";"NO";"-";"tr606drumkit"
"berlwall";"The Berlin Wall";1991;"Kaneko";"YES";"-";"NO";"-";"-"
"bigprowr";"The Big Pro Wrestling!";1983;"Technos Japan";"YES";"-";"NO";"-";"-"
"bounty";"The Bounty";1982;"Orca";"YES";"-";"NO";"-";"-"
"edrandy";"The Cliffhanger - Edward Randy (World ver 3)";1990;"Data East Corporation";"YES";"-";"NO";"-";"-"
"ctribe";"The Combatribes (US, rev 2, set 1)";1990;"Technos Japan";"YES";"-";"NO";"-";"-"
"dealer";"The Dealer [Incorrect Colors]";"198?";"Epos Corporation";"YES";"-";"NO";"-";"-"
"thedeep";"The Deep (Japan)";1987;"Woodplace Inc.";"YES";"-";"NO";"-";"-"
"dbldynj";"The Double Dynamites (Japan, 13NOV89)";1989;"Seibu Kaihatsu";"YES";"-";"NO";"-";"-"
"elecyoyo";"The Electric Yo-Yo (set 1)";1982;"Taito America Corporation";"YES";"-";"NO";"-";"-"
"esb";"The Empire Strikes Back";1985;"Atari Games";"YES";"-";"NO";"-";"-"
"theend";"The End";1980;"Konami";"YES";"-";"NO";"-";"-"
"flstory";"The FairyLand Story";1985;"Taito";"YES";"-";"NO";"-";"-"
"fround";"The Final Round (ver. M)";1988;"Konami";"YES";"-";"NO";"-";"-"
"theglad";"The Gladiator - Road Of The Sword / Shen Jian (V101) [Incomplete Dump]";2003;"IGS";"YES";"pgm";"NO";"-";"-"
"irrmaze";"The Irritating Maze / Ultra Denryu Iraira Bou";1997;"SNK / Saurus";"YES";"neogeo";"NO";"-";"-"
"karatour";"The Karate Tournament";1992;"Mitchell";"YES";"-";"NO";"-";"-"
"killbld";"The Killing Blade (V109, China)";1998;"IGS";"YES";"pgm";"NO";"-";"-"
"killbldp";"The Killing Blade Plus (V300)";2005;"IGS";"YES";"pgm";"NO";"-";"-"
"kod";"The King of Dragons (World 910805)";1991;"Capcom";"YES";"-";"NO";"-";"-"
"kof94";"The King of Fighters '94 (NGM-055)(NGH-055)";1994;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof95";"The King of Fighters '95 (NGM-084)";1995;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof96";"The King of Fighters '96 (NGM-214)";1996;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof97";"The King of Fighters '97 (NGM-2320)";1997;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof98";"The King of Fighters '98 - The Slugfest / King of Fighters '98 - dream match never ends (NGM-2420)";1998;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof99";"The King of Fighters '99 - Millennium Battle (NGM-2510)";1999;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof2000";"The King of Fighters 2000 (NGM-2570) (NGH-2570)";2000;"SNK";"YES";"neogeo";"NO";"-";"-"
"kof2001";"The King of Fighters 2001 (NGM-262?)";2001;"SNK / Eolith";"YES";"neogeo";"NO";"-";"-"
"kof2002";"The King of Fighters 2002 (NGM-2650)(NGH-2650)";2002;"Eolith / Playmore";"YES";"neogeo";"NO";"-";"-"
"kf2k3pcb";"The King of Fighters 2003 (Japan, JAMMA PCB)";2003;"Playmore / Capcom";"YES";"-";"NO";"-";"-"
"kof2003";"The King of Fighters 2003 (NGM-2710)";2003;"SNK Playmore";"YES";"neogeo";"NO";"-";"-"
"lastblad";"The Last Blade / Bakumatsu Roman - Gekka no Kenshi (NGM-2340)";1997;"SNK";"YES";"neogeo";"NO";"-";"-"
"lastbld2";"The Last Blade 2 / Bakumatsu Roman - Dai Ni Maku Gekka no Kenshi (NGM-2430)(NGH-2430)";1998;"SNK";"YES";"neogeo";"NO";"-";"-"
"lastday";"The Last Day (set 1)";1990;"Dooyong";"YES";"-";"NO";"-";"-"
"lkage";"The Legend of Kage";1984;"Taito Corporation";"YES";"-";"NO";"-";"-"
"silkroad";"The Legend of Silkroad";1999;"Unico";"YES";"-";"NO";"-";"-"
"darkmist";"The Lost Castle In Darkmist";1986;"Taito Corporation";"YES";"-";"NO";"-";"-"
"mainevt";"The Main Event (4 Players ver. Y)";1988;"Konami";"YES";"-";"NO";"-";"-"
